221(),222(),301(C),303(C),304(C),305(C),306(C),308(C)
-6.567989E-03,+1.953791E+00,+2.700700E+01,+1.531400E+01,+1.357900E+01,+2.917000E+01,+1.906700E+01,+1.902700E+01
-2.319525E-03,+1.958428E+00,+2.701500E+01,+1.531800E+01,+1.358200E+01,+2.917200E+01,+1.906500E+01,+1.902900E+01
-4.752583E-03,+1.959130E+00,+2.700100E+01,+1.531300E+01,+1.358100E+01,+2.917300E+01,+1.906200E+01,+1.902900E+01
-4.471844E-03,+1.953135E+00,+2.700200E+01,+1.531500E+01,+1.358300E+01,+2.917300E+01,+1.905800E+01,+1.903100E+01
-2.778061E-03,+1.955289E+00,+2.700700E+01,+1.531500E+01,+1.358400E+01,+2.917400E+01,+1.905500E+01,+1.903600E+01
-4.616889E-03,+1.954446E+00,+2.700600E+01,+1.531900E+01,+1.358800E+01,+2.917300E+01,+1.905400E+01,+1.903500E+01
-2.296122E-03,+1.960816E+00,+2.700400E+01,+1.531500E+01,+1.358900E+01,+2.917300E+01,+1.905400E+01,+1.903500E+01
-1.379069E-03,+1.962456E+00,+2.699900E+01,+1.531600E+01,+1.359000E+01,+2.917500E+01,+1.905300E+01,+1.903600E+01
-2.670434E-03,+1.957959E+00,+2.699400E+01,+1.531400E+01,+1.359000E+01,+2.917200E+01,+1.905200E+01,+1.903800E+01
-6.304444E-04,+1.955992E+00,+2.699300E+01,+1.531600E+01,+1.359100E+01,+2.916900E+01,+1.905000E+01,+1.904000E+01
-1.191903E-03,+1.952151E+00,+2.699700E+01,+1.531800E+01,+1.358900E+01,+2.917300E+01,+1.905100E+01,+1.904300E+01
-2.132359E-03,+1.971402E+00,+2.700100E+01,+1.532000E+01,+1.359000E+01,+2.917400E+01,+1.904800E+01,+1.904300E+01
-2.333559E-03,+1.958474E+00,+2.698800E+01,+1.531800E+01,+1.359100E+01,+2.917000E+01,+1.904800E+01,+1.904700E+01
-5.009919E-03,+1.955149E+00,+2.698800E+01,+1.531800E+01,+1.359600E+01,+2.917000E+01,+1.904600E+01,+1.904500E+01
-6.881481E-03,+1.947936E+00,+2.699300E+01,+1.532200E+01,+1.359400E+01,+2.917100E+01,+1.904800E+01,+1.904700E+01
-4.523315E-03,+1.952385E+00,+2.699300E+01,+1.532100E+01,+1.359500E+01,+2.916500E+01,+1.904400E+01,+1.904700E+01
-2.923123E-03,+1.953510E+00,+2.699300E+01,+1.532100E+01,+1.359700E+01,+2.916500E+01,+1.904200E+01,+1.905200E+01
-5.159648E-03,+1.961144E+00,+2.699000E+01,+1.532100E+01,+1.360100E+01,+2.916500E+01,+1.904000E+01,+1.905100E+01
-2.679803E-03,+1.954634E+00,+2.699100E+01,+1.532200E+01,+1.359800E+01,+2.916500E+01,+1.904200E+01,+1.905100E+01
-3.063484E-03,+1.952666E+00,+2.699100E+01,+1.532000E+01,+1.360000E+01,+2.916400E+01,+1.904400E+01,+1.905000E+01
-7.427363E-04,+1.947748E+00,+2.699000E+01,+1.532100E+01,+1.359900E+01,+2.915700E+01,+1.904500E+01,+1.905100E+01
-1.977965E-03,+1.950278E+00,+2.698500E+01,+1.531800E+01,+1.359800E+01,+2.915700E+01,+1.904300E+01,+1.905400E+01
-1.042175E-03,+1.955570E+00,+2.698900E+01,+1.531800E+01,+1.359200E+01,+2.915400E+01,+1.904300E+01,+1.905100E+01
-5.870836E-03,+1.969341E+00,+2.699000E+01,+1.531900E+01,+1.359000E+01,+2.915500E+01,+1.904100E+01,+1.905000E+01
-5.833399E-03,+1.957772E+00,+2.699200E+01,+1.532000E+01,+1.359500E+01,+2.915000E+01,+1.904000E+01,+1.905100E+01
-5.112861E-03,+1.966624E+00,+2.699400E+01,+1.531800E+01,+1.359100E+01,+2.914200E+01,+1.903500E+01,+1.904900E+01
-2.062189E-03,+1.958662E+00,+2.699200E+01,+1.531900E+01,+1.359500E+01,+2.913900E+01,+1.903700E+01,+1.905000E+01
-3.704501E-03,+1.957538E+00,+2.698700E+01,+1.531600E+01,+1.359400E+01,+2.913200E+01,+1.903300E+01,+1.904900E+01
-3.433131E-03,+1.958990E+00,+2.698900E+01,+1.532200E+01,+1.359400E+01,+2.912800E+01,+1.903400E+01,+1.904600E+01
-3.470549E-03,+1.958100E+00,+2.698900E+01,+1.531900E+01,+1.359600E+01,+2.912800E+01,+1.903100E+01,+1.904800E+01
-5.056706E-03,+1.963111E+00,+2.698500E+01,+1.532000E+01,+1.359500E+01,+2.912000E+01,+1.902700E+01,+1.904400E+01
-2.408433E-03,+1.956413E+00,+2.698700E+01,+1.532000E+01,+1.359300E+01,+2.911500E+01,+1.902600E+01,+1.904900E+01
-2.478603E-03,+1.955570E+00,+2.699100E+01,+1.532100E+01,+1.359900E+01,+2.911300E+01,+1.902400E+01,+1.904600E+01
-2.385030E-03,+1.953275E+00,+2.698300E+01,+1.532100E+01,+1.359600E+01,+2.911000E+01,+1.902400E+01,+1.904600E+01
-2.866950E-03,+1.964751E+00,+2.698800E+01,+1.532300E+01,+1.359700E+01,+2.910600E+01,+1.902600E+01,+1.904300E+01
-2.300806E-03,+1.957538E+00,+2.698400E+01,+1.531900E+01,+1.359300E+01,+2.910800E+01,+1.902600E+01,+1.904100E+01
-1.379069E-03,+1.956413E+00,+2.698500E+01,+1.532000E+01,+1.359500E+01,+2.910300E+01,+1.902200E+01,+1.903900E+01
-1.706595E-03,+1.961894E+00,+2.698900E+01,+1.532000E+01,+1.359500E+01,+2.909900E+01,+1.902100E+01,+1.904000E+01
-5.321871E-04,+1.971402E+00,+2.697900E+01,+1.532300E+01,+1.359600E+01,+2.909800E+01,+1.901700E+01,+1.904100E+01
-3.044765E-03,+1.964704E+00,+2.698000E+01,+1.532000E+01,+1.359400E+01,+2.909600E+01,+1.901600E+01,+1.904100E+01
-2.352278E-03,+1.966484E+00,+2.698700E+01,+1.532500E+01,+1.359600E+01,+2.909100E+01,+1.901400E+01,+1.904200E+01
-1.846955E-03,+1.949107E+00,+2.698700E+01,+1.532000E+01,+1.359500E+01,+2.908400E+01,+1.901400E+01,+1.903900E+01
-8.643782E-04,+1.957210E+00,+2.698800E+01,+1.532500E+01,+1.359100E+01,+2.907800E+01,+1.901200E+01,+1.903900E+01
-6.585126E-04,+1.951589E+00,+2.697800E+01,+1.532100E+01,+1.359100E+01,+2.907500E+01,+1.901000E+01,+1.903800E+01
+9.978334E-04,+1.953650E+00,+2.698000E+01,+1.532300E+01,+1.359000E+01,+2.907300E+01,+1.900800E+01,+1.903600E+01
+5.018609E-04,+1.958474E+00,+2.697400E+01,+1.532100E+01,+1.358900E+01,+2.906900E+01,+1.900600E+01,+1.903800E+01
-1.561532E-03,+1.953510E+00,+2.698000E+01,+1.532100E+01,+1.358700E+01,+2.906300E+01,+1.900500E+01,+1.903600E+01
-1.533464E-03,+1.961051E+00,+2.697300E+01,+1.532000E+01,+1.358400E+01,+2.906600E+01,+1.900300E+01,+1.903400E+01
+1.727740E-03,+1.968545E+00,+2.697400E+01,+1.531900E+01,+1.358700E+01,+2.906200E+01,+1.900400E+01,+1.903400E+01
+7.030605E-04,+1.949856E+00,+2.697400E+01,+1.531800E+01,+1.358700E+01,+2.906100E+01,+1.900500E+01,+1.903700E+01
-6.708368E-03,+1.955008E+00,+2.697300E+01,+1.531900E+01,+1.359100E+01,+2.905700E+01,+1.900200E+01,+1.903300E+01
-2.899722E-03,+1.959458E+00,+2.698100E+01,+1.532000E+01,+1.359200E+01,+2.905800E+01,+1.900100E+01,+1.903600E+01
-3.741938E-03,+1.956273E+00,+2.698400E+01,+1.532200E+01,+1.359700E+01,+2.905600E+01,+1.899900E+01,+1.903600E+01
-2.726589E-03,+1.956085E+00,+2.697600E+01,+1.532000E+01,+1.359300E+01,+2.905400E+01,+1.899900E+01,+1.904100E+01
-5.314042E-03,+1.952807E+00,+2.698200E+01,+1.532000E+01,+1.359600E+01,+2.905500E+01,+1.900000E+01,+1.903900E+01
-4.415689E-03,+1.961051E+00,+2.698900E+01,+1.532300E+01,+1.359700E+01,+2.905400E+01,+1.899800E+01,+1.904000E+01
-1.842271E-03,+1.953088E+00,+2.698200E+01,+1.532000E+01,+1.359000E+01,+2.905600E+01,+1.899900E+01,+1.903800E+01
-3.568806E-03,+1.954962E+00,+2.698500E+01,+1.532300E+01,+1.359700E+01,+2.905300E+01,+1.899700E+01,+1.904400E+01
-4.237892E-03,+1.960582E+00,+2.698300E+01,+1.532000E+01,+1.359100E+01,+2.905400E+01,+1.899800E+01,+1.904400E+01
-3.016698E-03,+1.961332E+00,+2.698800E+01,+1.532200E+01,+1.360000E+01,+2.905000E+01,+1.899600E+01,+1.904400E+01
-1.584934E-03,+1.960629E+00,+2.699100E+01,+1.532300E+01,+1.359600E+01,+2.904900E+01,+1.899400E+01,+1.904800E+01
-4.766617E-03,+1.950840E+00,+2.700100E+01,+1.532800E+01,+1.360200E+01,+2.904600E+01,+1.899500E+01,+1.905100E+01
-3.554772E-03,+1.952994E+00,+2.700400E+01,+1.532700E+01,+1.360500E+01,+2.904700E+01,+1.899800E+01,+1.905500E+01
-4.046061E-03,+1.951261E+00,+2.700800E+01,+1.532800E+01,+1.360600E+01,+2.905200E+01,+1.899700E+01,+1.905400E+01
-2.356961E-03,+1.954774E+00,+2.700200E+01,+1.532800E+01,+1.360400E+01,+2.904900E+01,+1.899900E+01,+1.905400E+01
-2.717240E-03,+1.967936E+00,+2.700400E+01,+1.533000E+01,+1.360600E+01,+2.905000E+01,+1.900000E+01,+1.905500E+01
-5.538626E-03,+1.968873E+00,+2.700900E+01,+1.533000E+01,+1.360600E+01,+2.905000E+01,+1.900100E+01,+1.905300E+01
-5.538626E-03,+1.950652E+00,+2.701400E+01,+1.533300E+01,+1.361000E+01,+2.905200E+01,+1.900500E+01,+1.905300E+01
-2.881003E-03,+1.956882E+00,+2.702100E+01,+1.533600E+01,+1.361000E+01,+2.905800E+01,+1.900800E+01,+1.905000E+01
-4.972482E-03,+1.956460E+00,+2.702100E+01,+1.533300E+01,+1.361200E+01,+2.905900E+01,+1.901100E+01,+1.905000E+01
-3.259999E-03,+1.964798E+00,+2.701800E+01,+1.533400E+01,+1.361100E+01,+2.906600E+01,+1.901300E+01,+1.905400E+01
-6.666247E-03,+1.964329E+00,+2.701800E+01,+1.533400E+01,+1.361200E+01,+2.906800E+01,+1.901800E+01,+1.905100E+01
-5.707073E-03,+1.958334E+00,+2.702300E+01,+1.533900E+01,+1.361000E+01,+2.907000E+01,+1.901800E+01,+1.905400E+01
-6.212396E-03,+1.959552E+00,+2.702700E+01,+1.534000E+01,+1.361300E+01,+2.907000E+01,+1.902000E+01,+1.905400E+01
-5.309377E-03,+1.955945E+00,+2.702600E+01,+1.534100E+01,+1.361600E+01,+2.907300E+01,+1.902400E+01,+1.905000E+01
-3.854230E-03,+1.960816E+00,+2.702700E+01,+1.534300E+01,+1.361700E+01,+2.907400E+01,+1.902700E+01,+1.905000E+01
-3.493952E-03,+1.965969E+00,+2.703400E+01,+1.534500E+01,+1.361700E+01,+2.908100E+01,+1.903300E+01,+1.905100E+01
-2.108975E-03,+1.958334E+00,+2.703500E+01,+1.534300E+01,+1.361700E+01,+2.908300E+01,+1.903100E+01,+1.905000E+01
-1.683192E-03,+1.955008E+00,+2.702400E+01,+1.534100E+01,+1.361200E+01,+2.907800E+01,+1.903200E+01,+1.905200E+01
-2.352278E-03,+1.959411E+00,+2.703500E+01,+1.534600E+01,+1.361200E+01,+2.908200E+01,+1.903600E+01,+1.905100E+01
-1.430540E-03,+1.955992E+00,+2.703600E+01,+1.534500E+01,+1.361600E+01,+2.908100E+01,+1.903900E+01,+1.905600E+01
-2.389715E-03,+1.969622E+00,+2.703200E+01,+1.534100E+01,+1.361000E+01,+2.908300E+01,+1.903900E+01,+1.905000E+01
-2.735940E-03,+1.955102E+00,+2.703300E+01,+1.534300E+01,+1.361100E+01,+2.908500E+01,+1.904000E+01,+1.905100E+01
-1.084296E-03,+1.958428E+00,+2.703900E+01,+1.534300E+01,+1.361000E+01,+2.908500E+01,+1.904200E+01,+1.904800E+01
-1.346317E-03,+1.960441E+00,+2.704100E+01,+1.534300E+01,+1.361500E+01,+2.908500E+01,+1.903900E+01,+1.904900E+01
-4.644957E-03,+1.964985E+00,+2.704100E+01,+1.534200E+01,+1.360700E+01,+2.908600E+01,+1.904100E+01,+1.904600E+01
-2.544109E-03,+1.956367E+00,+2.703200E+01,+1.533900E+01,+1.361000E+01,+2.908300E+01,+1.904000E+01,+1.904700E+01
-6.217080E-03,+1.968029E+00,+2.703500E+01,+1.534100E+01,+1.361100E+01,+2.908500E+01,+1.904300E+01,+1.904700E+01
-7.614545E-04,+1.954259E+00,+2.703400E+01,+1.534400E+01,+1.361000E+01,+2.908800E+01,+1.904500E+01,+1.904400E+01
-2.356961E-03,+1.958100E+00,+2.703900E+01,+1.534400E+01,+1.361000E+01,+2.908800E+01,+1.904500E+01,+1.904100E+01
-2.530075E-03,+1.961004E+00,+2.703000E+01,+1.534200E+01,+1.360700E+01,+2.909200E+01,+1.904700E+01,+1.904200E+01
-2.455220E-03,+1.956413E+00,+2.702700E+01,+1.533900E+01,+1.360300E+01,+2.908900E+01,+1.904700E+01,+1.903900E+01
-1.669158E-03,+1.949669E+00,+2.702800E+01,+1.533700E+01,+1.360800E+01,+2.909100E+01,+1.904800E+01,+1.903600E+01
-3.096236E-03,+1.965922E+00,+2.703200E+01,+1.533500E+01,+1.360100E+01,+2.909400E+01,+1.905100E+01,+1.903500E+01
-5.992496E-03,+1.963814E+00,+2.703100E+01,+1.533700E+01,+1.359800E+01,+2.909700E+01,+1.905000E+01,+1.903400E+01
-2.431816E-03,+1.954259E+00,+2.702700E+01,+1.533500E+01,+1.359200E+01,+2.910100E+01,+1.905300E+01,+1.903400E+01
-2.511356E-03,+1.948498E+00,+2.703400E+01,+1.533600E+01,+1.359800E+01,+2.910500E+01,+1.905500E+01,+1.903300E+01
-2.806129E-03,+1.954680E+00,+2.702700E+01,+1.533500E+01,+1.359400E+01,+2.910900E+01,+1.905600E+01,+1.903400E+01
-4.836807E-03,+1.957678E+00,+2.703400E+01,+1.533700E+01,+1.359700E+01,+2.911300E+01,+1.905600E+01,+1.903300E+01
-9.813542E-04,+1.955336E+00,+2.702900E+01,+1.533300E+01,+1.359400E+01,+2.911700E+01,+1.905800E+01,+1.903200E+01
-3.082202E-03,+1.967702E+00,+2.702600E+01,+1.533200E+01,+1.359400E+01,+2.912400E+01,+1.905800E+01,+1.903500E+01
-6.291934E-03,+1.959645E+00,+2.703200E+01,+1.533300E+01,+1.359600E+01,+2.913100E+01,+1.906000E+01,+1.903500E+01
-3.503302E-03,+1.952620E+00,+2.703600E+01,+1.533700E+01,+1.359900E+01,+2.913500E+01,+1.906300E+01,+1.903500E+01
-6.114137E-03,+1.964798E+00,+2.702800E+01,+1.533300E+01,+1.359700E+01,+2.913600E+01,+1.906400E+01,+1.903700E+01
-3.157076E-03,+1.959411E+00,+2.703200E+01,+1.533400E+01,+1.359800E+01,+2.914100E+01,+1.906700E+01,+1.903900E+01
-2.169796E-03,+1.958802E+00,+2.703300E+01,+1.533500E+01,+1.359900E+01,+2.914100E+01,+1.906800E+01,+1.904200E+01
-3.012013E-03,+1.957631E+00,+2.703100E+01,+1.533400E+01,+1.360100E+01,+2.914200E+01,+1.906600E+01,+1.904000E+01
-2.314840E-03,+1.959786E+00,+2.703500E+01,+1.533800E+01,+1.360400E+01,+2.914700E+01,+1.906900E+01,+1.904300E+01
-2.661085E-03,+1.953744E+00,+2.703700E+01,+1.533800E+01,+1.360500E+01,+2.915100E+01,+1.906700E+01,+1.904300E+01
-3.840196E-03,+1.954352E+00,+2.703400E+01,+1.533400E+01,+1.360200E+01,+2.915000E+01,+1.906600E+01,+1.904700E+01
-7.644140E-03,+1.950324E+00,+2.703100E+01,+1.533600E+01,+1.360700E+01,+2.914900E+01,+1.906600E+01,+1.904600E+01
-3.259999E-03,+1.956320E+00,+2.703700E+01,+1.533700E+01,+1.360900E+01,+2.914700E+01,+1.906800E+01,+1.904400E+01
-1.379069E-03,+1.953556E+00,+2.703900E+01,+1.534000E+01,+1.360700E+01,+2.915100E+01,+1.906900E+01,+1.904100E+01
-4.055410E-03,+1.956460E+00,+2.703300E+01,+1.534100E+01,+1.360400E+01,+2.915200E+01,+1.906500E+01,+1.903900E+01
-5.103493E-03,+1.957538E+00,+2.703900E+01,+1.533900E+01,+1.360000E+01,+2.915500E+01,+1.906600E+01,+1.903700E+01
-6.156259E-03,+1.959271E+00,+2.703800E+01,+1.533800E+01,+1.359600E+01,+2.915800E+01,+1.906600E+01,+1.903500E+01
-3.428447E-03,+1.952620E+00,+2.703900E+01,+1.533600E+01,+1.359600E+01,+2.916200E+01,+1.906500E+01,+1.903100E+01
-4.083498E-03,+1.961940E+00,+2.703600E+01,+1.533600E+01,+1.359600E+01,+2.916600E+01,+1.906700E+01,+1.903000E+01
-4.527981E-03,+1.965969E+00,+2.704300E+01,+1.533500E+01,+1.359400E+01,+2.916400E+01,+1.906500E+01,+1.903100E+01
-4.584136E-03,+1.950371E+00,+2.704400E+01,+1.533700E+01,+1.359700E+01,+2.917100E+01,+1.906500E+01,+1.902600E+01
-4.860191E-03,+1.955149E+00,+2.704500E+01,+1.533600E+01,+1.359500E+01,+2.917100E+01,+1.906600E+01,+1.902400E+01
-2.530075E-03,+1.948966E+00,+2.703900E+01,+1.533500E+01,+1.359000E+01,+2.916900E+01,+1.906500E+01,+1.902100E+01
-2.796779E-03,+1.954118E+00,+2.704600E+01,+1.533000E+01,+1.359100E+01,+2.917400E+01,+1.906200E+01,+1.901900E+01
-4.813404E-03,+1.952666E+00,+2.704200E+01,+1.533000E+01,+1.358800E+01,+2.917400E+01,+1.906300E+01,+1.901900E+01
-4.340834E-03,+1.959224E+00,+2.704700E+01,+1.533000E+01,+1.358400E+01,+2.917500E+01,+1.906200E+01,+1.901800E+01
-1.304195E-03,+1.957585E+00,+2.704500E+01,+1.533000E+01,+1.358600E+01,+2.917700E+01,+1.906000E+01,+1.901800E+01
+1.041461E-04,+1.952292E+00,+2.704200E+01,+1.532900E+01,+1.358800E+01,+2.917800E+01,+1.905900E+01,+1.901700E+01
-3.110271E-03,+1.951917E+00,+2.705200E+01,+1.533300E+01,+1.358500E+01,+2.918000E+01,+1.905900E+01,+1.901800E+01
-3.568806E-03,+1.955617E+00,+2.704200E+01,+1.533100E+01,+1.358100E+01,+2.917700E+01,+1.905500E+01,+1.901600E+01
-4.523315E-03,+1.965641E+00,+2.705000E+01,+1.533100E+01,+1.358600E+01,+2.917600E+01,+1.905600E+01,+1.902000E+01
+8.714888E-04,+1.942924E+00,+2.704600E+01,+1.532900E+01,+1.358100E+01,+2.917500E+01,+1.905200E+01,+1.902000E+01
-2.909089E-03,+1.961800E+00,+2.705200E+01,+1.533100E+01,+1.358300E+01,+2.917500E+01,+1.904900E+01,+1.902300E+01
-5.571378E-03,+1.953978E+00,+2.704600E+01,+1.532700E+01,+1.357800E+01,+2.916900E+01,+1.905000E+01,+1.902400E+01
-5.538626E-03,+1.960723E+00,+2.704600E+01,+1.532600E+01,+1.357800E+01,+2.917000E+01,+1.904500E+01,+1.902500E+01
-7.146494E-04,+1.956788E+00,+2.705300E+01,+1.532500E+01,+1.358200E+01,+2.917300E+01,+1.904400E+01,+1.902800E+01
-6.104788E-03,+1.962128E+00,+2.705200E+01,+1.532700E+01,+1.358200E+01,+2.917100E+01,+1.904200E+01,+1.902800E+01
-3.601559E-03,+1.955711E+00,+2.704700E+01,+1.532600E+01,+1.358200E+01,+2.916900E+01,+1.904200E+01,+1.902900E+01
-1.631721E-03,+1.951355E+00,+2.704200E+01,+1.532500E+01,+1.358500E+01,+2.916500E+01,+1.904200E+01,+1.902800E+01
-2.006033E-03,+1.951308E+00,+2.705000E+01,+1.533000E+01,+1.358400E+01,+2.916500E+01,+1.904100E+01,+1.903200E+01
-2.413098E-03,+1.953041E+00,+2.704900E+01,+1.532900E+01,+1.358700E+01,+2.916100E+01,+1.903700E+01,+1.903200E+01
-6.801941E-03,+1.950278E+00,+2.704100E+01,+1.532500E+01,+1.358900E+01,+2.915800E+01,+1.903600E+01,+1.903400E+01
-1.790800E-03,+1.951730E+00,+2.705000E+01,+1.532800E+01,+1.359200E+01,+2.915200E+01,+1.903700E+01,+1.903900E+01
+1.409564E-03,+1.954165E+00,+2.704600E+01,+1.532600E+01,+1.359000E+01,+2.914800E+01,+1.903400E+01,+1.903800E+01
+2.275165E-03,+1.951121E+00,+2.705100E+01,+1.532800E+01,+1.358900E+01,+2.914800E+01,+1.903200E+01,+1.904000E+01
-4.205139E-03,+1.962549E+00,+2.704900E+01,+1.532800E+01,+1.359200E+01,+2.914400E+01,+1.902800E+01,+1.903900E+01
+1.896168E-03,+1.955805E+00,+2.705100E+01,+1.533000E+01,+1.359000E+01,+2.914100E+01,+1.902500E+01,+1.904000E+01
-2.815498E-03,+1.968264E+00,+2.704200E+01,+1.532900E+01,+1.358900E+01,+2.914200E+01,+1.902500E+01,+1.903900E+01
-6.432314E-03,+1.951168E+00,+2.704300E+01,+1.532700E+01,+1.358800E+01,+2.913500E+01,+1.902300E+01,+1.903500E+01
-1.163836E-03,+1.956179E+00,+2.704600E+01,+1.533100E+01,+1.358900E+01,+2.913600E+01,+1.902200E+01,+1.903400E+01
-4.649641E-03,+1.962503E+00,+2.705200E+01,+1.533100E+01,+1.358200E+01,+2.913100E+01,+1.901900E+01,+1.903100E+01
-9.907037E-04,+1.947280E+00,+2.704700E+01,+1.532500E+01,+1.358400E+01,+2.912700E+01,+1.901900E+01,+1.903100E+01
+4.644245E-04,+1.951730E+00,+2.704900E+01,+1.532800E+01,+1.358200E+01,+2.912300E+01,+1.901800E+01,+1.902900E+01
-1.004757E-03,+1.957912E+00,+2.704100E+01,+1.532300E+01,+1.358200E+01,+2.912100E+01,+1.901500E+01,+1.902900E+01
+2.616725E-03,+1.954212E+00,+2.704400E+01,+1.532100E+01,+1.357900E+01,+2.912200E+01,+1.901100E+01,+1.903000E+01
+7.732315E-04,+1.959364E+00,+2.704200E+01,+1.532500E+01,+1.358300E+01,+2.911900E+01,+1.900900E+01,+1.903100E+01
-2.370996E-03,+1.957350E+00,+2.704800E+01,+1.532300E+01,+1.358200E+01,+2.911800E+01,+1.900800E+01,+1.903300E+01
+2.130120E-03,+1.953650E+00,+2.705100E+01,+1.533100E+01,+1.358400E+01,+2.911700E+01,+1.900700E+01,+1.903400E+01
+1.751124E-03,+1.961004E+00,+2.704100E+01,+1.532500E+01,+1.358300E+01,+2.911600E+01,+1.900800E+01,+1.903300E+01
-2.842001E-04,+1.961378E+00,+2.704100E+01,+1.532600E+01,+1.358400E+01,+2.911700E+01,+1.900700E+01,+1.902900E+01
-1.018791E-03,+1.964844E+00,+2.704900E+01,+1.532700E+01,+1.358600E+01,+2.911800E+01,+1.900700E+01,+1.902900E+01
-2.123009E-03,+1.966062E+00,+2.705100E+01,+1.532800E+01,+1.358500E+01,+2.911900E+01,+1.901000E+01,+1.902900E+01
-4.807161E-04,+1.967233E+00,+2.704600E+01,+1.532800E+01,+1.358700E+01,+2.911700E+01,+1.900500E+01,+1.902700E+01
-6.959499E-04,+1.962128E+00,+2.705000E+01,+1.532700E+01,+1.358900E+01,+2.912000E+01,+1.900400E+01,+1.903000E+01
+3.477641E-03,+1.955289E+00,+2.704200E+01,+1.532800E+01,+1.358800E+01,+2.911800E+01,+1.900100E+01,+1.902500E+01
-3.075847E-04,+1.959973E+00,+2.704700E+01,+1.532900E+01,+1.359100E+01,+2.912000E+01,+1.900200E+01,+1.902800E+01
+6.749737E-04,+1.957865E+00,+2.705300E+01,+1.532900E+01,+1.359300E+01,+2.912200E+01,+1.900300E+01,+1.902800E+01
+1.025902E-03,+1.951402E+00,+2.705400E+01,+1.533000E+01,+1.359100E+01,+2.912200E+01,+1.899800E+01,+1.903000E+01
-6.491439E-04,+1.951308E+00,+2.704500E+01,+1.532800E+01,+1.359100E+01,+2.911600E+01,+1.899800E+01,+1.902800E+01
+4.708204E-03,+1.957350E+00,+2.704600E+01,+1.532800E+01,+1.358700E+01,+2.911300E+01,+1.899700E+01,+1.902700E+01
+5.735923E-05,+1.965781E+00,+2.705200E+01,+1.532800E+01,+1.358900E+01,+2.911100E+01,+1.899500E+01,+1.902900E+01
+3.262426E-03,+1.957116E+00,+2.704700E+01,+1.532700E+01,+1.358800E+01,+2.910900E+01,+1.899600E+01,+1.902500E+01
+2.930216E-03,+1.965032E+00,+2.704900E+01,+1.532800E+01,+1.359100E+01,+2.910900E+01,+1.899300E+01,+1.902700E+01
+3.276460E-03,+1.954025E+00,+2.705800E+01,+1.533100E+01,+1.359100E+01,+2.910500E+01,+1.899100E+01,+1.902800E+01
+1.563977E-03,+1.963954E+00,+2.704700E+01,+1.532900E+01,+1.358900E+01,+2.910600E+01,+1.899000E+01,+1.902900E+01
+4.988943E-03,+1.960863E+00,+2.705100E+01,+1.532900E+01,+1.358800E+01,+2.910100E+01,+1.899000E+01,+1.902700E+01
-6.444785E-04,+1.961894E+00,+2.705300E+01,+1.532900E+01,+1.359200E+01,+2.910600E+01,+1.898900E+01,+1.902800E+01
-3.727904E-03,+1.951964E+00,+2.704700E+01,+1.532600E+01,+1.358800E+01,+2.910800E+01,+1.899000E+01,+1.902700E+01
-1.079612E-03,+1.959645E+00,+2.705300E+01,+1.532800E+01,+1.358900E+01,+2.910600E+01,+1.898700E+01,+1.902700E+01
-2.937158E-03,+1.960254E+00,+2.705200E+01,+1.532600E+01,+1.358600E+01,+2.910900E+01,+1.899100E+01,+1.902600E+01
+8.542789E-05,+1.964048E+00,+2.705000E+01,+1.532700E+01,+1.358800E+01,+2.910800E+01,+1.898700E+01,+1.902700E+01
-1.687877E-03,+1.971636E+00,+2.704100E+01,+1.532300E+01,+1.358600E+01,+2.910600E+01,+1.898700E+01,+1.902500E+01
+3.070576E-03,+1.955336E+00,+2.704300E+01,+1.532600E+01,+1.358100E+01,+2.910600E+01,+1.898600E+01,+1.902500E+01
-1.692541E-03,+1.956601E+00,+2.703800E+01,+1.532100E+01,+1.357900E+01,+2.910400E+01,+1.898600E+01,+1.902400E+01
+5.735923E-05,+1.968217E+00,+2.704300E+01,+1.532600E+01,+1.358200E+01,+2.910800E+01,+1.898700E+01,+1.902700E+01
-6.444785E-04,+1.959739E+00,+2.703800E+01,+1.532300E+01,+1.358100E+01,+2.910500E+01,+1.898600E+01,+1.902300E+01
+4.503899E-04,+1.954727E+00,+2.703600E+01,+1.532500E+01,+1.358100E+01,+2.910500E+01,+1.898500E+01,+1.902400E+01
-3.727904E-03,+1.961613E+00,+2.704000E+01,+1.532100E+01,+1.357800E+01,+2.910600E+01,+1.898100E+01,+1.902400E+01
-4.855506E-03,+1.960488E+00,+2.703800E+01,+1.532500E+01,+1.357700E+01,+2.911100E+01,+1.898000E+01,+1.902500E+01
-6.896676E-05,+1.950418E+00,+2.703500E+01,+1.532000E+01,+1.357200E+01,+2.911100E+01,+1.898200E+01,+1.902100E+01
+4.597590E-04,+1.970652E+00,+2.703100E+01,+1.531900E+01,+1.357600E+01,+2.911500E+01,+1.898100E+01,+1.902500E+01
-8.363095E-04,+1.956226E+00,+2.703800E+01,+1.532000E+01,+1.357800E+01,+2.911400E+01,+1.898500E+01,+1.902600E+01
-3.386344E-03,+1.958334E+00,+2.703000E+01,+1.532000E+01,+1.357900E+01,+2.911400E+01,+1.898100E+01,+1.902800E+01
-1.749583E-05,+1.959645E+00,+2.703000E+01,+1.531900E+01,+1.357500E+01,+2.911300E+01,+1.898300E+01,+1.902900E+01
+4.831427E-04,+1.962690E+00,+2.703500E+01,+1.532200E+01,+1.358100E+01,+2.911200E+01,+1.898200E+01,+1.903300E+01
