"Store No.","Date","Time","Millisecond","V-1","A-1","W-1","VA-1","var-1","PF-1","deg-1","VHz-1","AHz-1","Wh-1","Wh+-1","TIME"
128,  2023/06/16,09:09:41,237,  220.02 ,   4.017 , 0.8735E+03, 0.8838E+03, 0.1346E+03,  0.9883 ,G    8.8 ,  60.026 ,   Error ,  8.0727 ,  8.0731 ,     0:00:33
129,  2023/06/16,09:09:41,477,  219.99 ,   4.014 , 0.8722E+03, 0.8830E+03, 0.1376E+03,  0.9878 ,G    9.0 ,  60.020 ,   Error ,  8.1332 ,  8.1337 ,     0:00:33
130,  2023/06/16,09:09:41,737,  220.11 ,   4.022 , 0.8747E+03, 0.8853E+03, 0.1364E+03,  0.9881 ,G    8.9 ,  60.022 ,   Error ,  8.1939 ,  8.1943 ,     0:00:33
131,  2023/06/16,09:09:41,987,  219.90 ,   4.017 , 0.8731E+03, 0.8834E+03, 0.1346E+03,  0.9883 ,G    8.8 ,  60.024 ,   Error ,  8.2547 ,  8.2551 ,     0:00:34
132,  2023/06/16,09:09:42,247,  220.03 ,   4.010 , 0.8716E+03, 0.8824E+03, 0.1374E+03,  0.9878 ,G    9.0 ,  60.024 ,   Error ,  8.3152 ,  8.3156 ,     0:00:34
133,  2023/06/16,09:09:42,497,  220.20 ,   4.019 , 0.8743E+03, 0.8849E+03, 0.1369E+03,  0.9880 ,G    8.9 ,  60.022 ,   Error ,  8.3758 ,  8.3762 ,     0:00:34
134,  2023/06/16,09:09:42,737,  220.07 ,   4.015 , 0.8732E+03, 0.8836E+03, 0.1350E+03,  0.9883 ,G    8.8 ,  60.024 ,   Error ,  8.4366 ,  8.4370 ,     0:00:34
135,  2023/06/16,09:09:42,987,  220.09 ,   4.010 , 0.8719E+03, 0.8825E+03, 0.1367E+03,  0.9879 ,G    8.9 ,  60.022 ,   Error ,  8.4971 ,  8.4976 ,     0:00:35
136,  2023/06/16,09:09:43,237,  220.32 ,   4.020 , 0.8749E+03, 0.8856E+03, 0.1370E+03,  0.9880 ,G    8.9 ,  60.024 ,   Error ,  8.5578 ,  8.5582 ,     0:00:35
137,  2023/06/16,09:09:43,497,  220.07 ,   4.017 , 0.8736E+03, 0.8840E+03, 0.1352E+03,  0.9882 ,G    8.8 ,  60.024 ,   Error ,  8.6186 ,  8.6190 ,     0:00:35
138,  2023/06/16,09:09:43,747,  220.14 ,   4.009 , 0.8719E+03, 0.8825E+03, 0.1364E+03,  0.9880 ,G    8.9 ,  60.024 ,   Error ,  8.6792 ,  8.6796 ,     0:00:35
139,  2023/06/16,09:09:43,997,  220.33 ,   4.019 , 0.8748E+03, 0.8856E+03, 0.1379E+03,  0.9878 ,G    9.0 ,  60.024 ,   Error ,  8.7398 ,  8.7403 ,     0:00:36
140,  2023/06/16,09:09:44,247,  220.16 ,   4.017 , 0.8738E+03, 0.8843E+03, 0.1358E+03,  0.9881 ,G    8.8 ,  60.032 ,   Error ,  8.8006 ,  8.8011 ,     0:00:36
141,  2023/06/16,09:09:44,487,  220.17 ,   4.006 , 0.8714E+03, 0.8819E+03, 0.1357E+03,  0.9881 ,G    8.8 ,  60.026 ,   Error ,  8.8611 ,  8.8616 ,     0:00:36
142,  2023/06/16,09:09:44,727,  220.45 ,   4.019 , 0.8753E+03, 0.8861E+03, 0.1379E+03,  0.9878 ,G    9.0 ,  60.030 ,   Error ,  8.9218 ,  8.9223 ,     0:00:36
143,  2023/06/16,09:09:45,  7,  220.23 ,   4.019 , 0.8747E+03, 0.8852E+03, 0.1356E+03,  0.9882 ,G    8.8 ,  60.032 ,   Error ,  8.9827 ,  8.9831 ,     0:00:37
144,  2023/06/16,09:09:45,247,  220.20 ,   4.009 , 0.8724E+03, 0.8828E+03, 0.1350E+03,  0.9882 ,G    8.8 ,  60.032 ,   Error ,  9.0433 ,  9.0438 ,     0:00:37
145,  2023/06/16,09:09:45,487,  220.39 ,   4.022 , 0.8756E+03, 0.8865E+03, 0.1383E+03,  0.9878 ,G    9.0 ,  60.028 ,   Error ,  9.1040 ,  9.1045 ,     0:00:37
146,  2023/06/16,09:09:45,747,  220.21 ,   4.023 , 0.8754E+03, 0.8859E+03, 0.1365E+03,  0.9881 ,G    8.9 ,  60.034 ,   Error ,  9.1648 ,  9.1653 ,     0:00:37
147,  2023/06/16,09:09:46,977,  220.06 ,   4.010 , 0.8722E+03, 0.8824E+03, 0.1339E+03,  0.9884 ,G    8.7 ,  60.030 ,   Error ,  9.2254 ,  9.2259 ,     0:00:38
148,  2023/06/16,09:09:47, 57,  220.47 ,   4.022 , 0.8758E+03, 0.8867E+03, 0.1384E+03,  0.9877 ,G    9.0 ,  60.032 ,   Error ,  9.4682 ,  9.4687 ,     0:00:39
149,  2023/06/16,09:09:47,237,  220.29 ,   4.023 , 0.8757E+03, 0.8863E+03, 0.1371E+03,  0.9880 ,G    8.9 ,  60.038 ,   Error ,  9.5290 ,  9.5295 ,     0:00:39
150,  2023/06/16,09:09:47,487,  220.08 ,   4.009 , 0.8722E+03, 0.8823E+03, 0.1333E+03,  0.9885 ,G    8.7 ,  60.032 ,   Error ,  9.5896 ,  9.5901 ,     0:00:39
151,  2023/06/16,09:09:47,737,  220.36 ,   4.024 , 0.8757E+03, 0.8867E+03, 0.1390E+03,  0.9876 ,G    9.0 ,  60.032 ,   Error ,  9.6503 ,  9.6508 ,     0:00:39
152,  2023/06/16,09:09:47,997,  220.24 ,   4.025 , 0.8756E+03, 0.8864E+03, 0.1376E+03,  0.9879 ,G    8.9 ,  60.034 ,   Error ,  9.7111 ,  9.7116 ,     0:00:40
153,  2023/06/16,09:09:48,237,  220.05 ,   4.009 , 0.8721E+03, 0.8822E+03, 0.1331E+03,  0.9886 ,G    8.7 ,  60.038 ,   Error ,  9.7717 ,  9.7722 ,     0:00:40
154,  2023/06/16,09:09:48,497,  220.45 ,   4.021 , 0.8754E+03, 0.8864E+03, 0.1392E+03,  0.9876 ,G    9.0 ,  60.032 ,   Error ,  9.8324 ,  9.8329 ,     0:00:40
155,  2023/06/16,09:09:48,737,  220.35 ,   4.026 , 0.8762E+03, 0.8871E+03, 0.1383E+03,  0.9878 ,G    9.0 ,  60.038 ,   Error ,  9.8932 ,  9.8937 ,     0:00:40
156,  2023/06/16,09:09:48,987,  220.13 ,   4.010 , 0.8726E+03, 0.8827E+03, 0.1328E+03,  0.9886 ,G    8.7 ,  60.034 ,   Error ,  9.9538 ,  9.9543 ,     0:00:41
157,  2023/06/16,09:09:49,237,  220.45 ,   4.023 , 0.8758E+03, 0.8868E+03, 0.1396E+03,  0.9875 ,G    9.1 ,  60.034 ,   Error ,  10.015 ,  10.015 ,     0:00:41
158,  2023/06/16,09:09:49,487,  220.34 ,   4.026 , 0.8762E+03, 0.8871E+03, 0.1390E+03,  0.9876 ,G    9.0 ,  60.035 ,   Error ,  10.075 ,  10.076 ,     0:00:41
159,  2023/06/16,09:09:49,737,  219.96 ,   4.011 , 0.8722E+03, 0.8822E+03, 0.1325E+03,  0.9887 ,G    8.6 ,  60.035 ,   Error ,  10.136 ,  10.136 ,     0:00:41
160,  2023/06/16,09:09:49,987,  220.36 ,   4.022 , 0.8752E+03, 0.8862E+03, 0.1395E+03,  0.9875 ,G    9.1 ,  60.033 ,   Error ,  10.197 ,  10.197 ,     0:00:42
161,  2023/06/16,09:09:50,247,  220.28 ,   4.024 , 0.8756E+03, 0.8865E+03, 0.1386E+03,  0.9877 ,G    9.0 ,  60.038 ,   Error ,  10.257 ,  10.258 ,     0:00:42
162,  2023/06/16,09:09:50,477,  220.42 ,   4.019 , 0.8751E+03, 0.8858E+03, 0.1373E+03,  0.9879 ,G    8.9 ,  60.033 ,   Error ,  10.318 ,  10.318 ,     0:00:42
163,  2023/06/16,09:09:50,737,  220.11 ,   4.019 , 0.8743E+03, 0.8847E+03, 0.1351E+03,  0.9883 ,G    8.8 ,  60.033 ,   Error ,  10.379 ,  10.379 ,     0:00:42
164,  2023/06/16,09:09:50,987,  220.21 ,   4.012 , 0.8728E+03, 0.8835E+03, 0.1374E+03,  0.9878 ,G    8.9 ,  60.033 ,   Error ,  10.439 ,  10.440 ,     0:00:43
165,  2023/06/16,09:09:51,237,  220.43 ,   4.021 , 0.8756E+03, 0.8864E+03, 0.1380E+03,  0.9878 ,G    9.0 ,  60.033 ,   Error ,  10.500 ,  10.500 ,     0:00:43
166,  2023/06/16,09:09:51,487,  220.15 ,   4.019 , 0.8742E+03, 0.8847E+03, 0.1357E+03,  0.9882 ,G    8.8 ,  60.031 ,   Error ,  10.561 ,  10.561 ,     0:00:43
167,  2023/06/16,09:09:51,737,  220.06 ,   4.012 , 0.8722E+03, 0.8829E+03, 0.1368E+03,  0.9879 ,G    8.9 ,  60.033 ,   Error ,  10.621 ,  10.622 ,     0:00:43
168,  2023/06/16,09:09:51,987,  220.40 ,   4.018 , 0.8748E+03, 0.8857E+03, 0.1382E+03,  0.9878 ,G    9.0 ,  60.031 ,   Error ,  10.682 ,  10.682 ,     0:00:44
169,  2023/06/16,09:09:52,237,  220.11 ,   4.018 , 0.8739E+03, 0.8844E+03, 0.1361E+03,  0.9881 ,G    8.8 ,  60.033 ,   Error ,  10.743 ,  10.743 ,     0:00:44
170,  2023/06/16,09:09:52,487,  220.18 ,   4.007 , 0.8716E+03, 0.8822E+03, 0.1362E+03,  0.9880 ,G    8.9 ,  60.035 ,   Error ,  10.803 ,  10.804 ,     0:00:44
171,  2023/06/16,09:09:52,737,  220.43 ,   4.021 , 0.8756E+03, 0.8864E+03, 0.1382E+03,  0.9878 ,G    9.0 ,  60.033 ,   Error ,  10.864 ,  10.864 ,     0:00:44
172,  2023/06/16,09:09:52,987,  220.27 ,   4.018 , 0.8745E+03, 0.8851E+03, 0.1365E+03,  0.9880 ,G    8.9 ,  60.031 ,   Error ,  10.925 ,  10.925 ,     0:00:45
173,  2023/06/16,09:09:53,237,  220.08 ,   4.009 , 0.8718E+03, 0.8823E+03, 0.1356E+03,  0.9881 ,G    8.8 ,  60.033 ,   Error ,  10.985 ,  10.986 ,     0:00:45
174,  2023/06/16,09:09:53,487,  220.42 ,   4.020 , 0.8751E+03, 0.8861E+03, 0.1389E+03,  0.9876 ,G    9.0 ,  60.029 ,   Error ,  11.046 ,  11.046 ,     0:00:45
175,  2023/06/16,09:09:53,747,  220.10 ,   4.021 , 0.8742E+03, 0.8849E+03, 0.1371E+03,  0.9879 ,G    8.9 ,  60.029 ,   Error ,  11.107 ,  11.107 ,     0:00:45
176,  2023/06/16,09:09:53,987,  220.06 ,   4.006 , 0.8711E+03, 0.8815E+03, 0.1354E+03,  0.9881 ,G    8.8 ,  60.029 ,   Error ,  11.167 ,  11.168 ,     0:00:46
177,  2023/06/16,09:09:54,247,  220.37 ,   4.019 , 0.8746E+03, 0.8856E+03, 0.1389E+03,  0.9876 ,G    9.0 ,  60.029 ,   Error ,  11.228 ,  11.228 ,     0:00:46
178,  2023/06/16,09:09:54,497,  220.22 ,   4.020 , 0.8746E+03, 0.8853E+03, 0.1369E+03,  0.9880 ,G    8.9 ,  60.026 ,   Error ,  11.289 ,  11.289 ,     0:00:46
179,  2023/06/16,09:09:54,747,  220.08 ,   4.009 , 0.8720E+03, 0.8823E+03, 0.1346E+03,  0.9883 ,G    8.8 ,  60.031 ,   Error ,  11.349 ,  11.350 ,     0:00:46
180,  2023/06/16,09:09:54,997,  220.55 ,   4.018 , 0.8751E+03, 0.8861E+03, 0.1394E+03,  0.9875 ,G    9.1 ,  60.031 ,   Error ,  11.410 ,  11.411 ,     0:00:47
181,  2023/06/16,09:09:55,247,  220.27 ,   4.021 , 0.8750E+03, 0.8858E+03, 0.1377E+03,  0.9878 ,G    8.9 ,  60.029 ,   Error ,  11.471 ,  11.471 ,     0:00:47
182,  2023/06/16,09:09:55,487,  220.09 ,   4.005 , 0.8714E+03, 0.8815E+03, 0.1333E+03,  0.9885 ,G    8.7 ,  60.031 ,   Error ,  11.532 ,  11.532 ,     0:00:47
183,  2023/06/16,09:09:55,737,  220.36 ,   4.020 , 0.8748E+03, 0.8858E+03, 0.1388E+03,  0.9876 ,G    9.0 ,  60.029 ,   Error ,  11.592 ,  11.593 ,     0:00:47
184,  2023/06/16,09:09:55,997,  220.26 ,   4.021 , 0.8750E+03, 0.8857E+03, 0.1374E+03,  0.9879 ,G    8.9 ,  60.031 ,   Error ,  11.653 ,  11.653 ,     0:00:48
185,  2023/06/16,09:09:56,237,  219.94 ,   4.007 , 0.8712E+03, 0.8812E+03, 0.1324E+03,  0.9886 ,G    8.6 ,  60.031 ,   Error ,  11.714 ,  11.714 ,     0:00:48
186,  2023/06/16,09:09:56,487,  220.49 ,   4.019 , 0.8751E+03, 0.8861E+03, 0.1393E+03,  0.9876 ,G    9.0 ,  60.033 ,   Error ,  11.774 ,  11.775 ,     0:00:48
187,  2023/06/16,09:09:56,727,  220.31 ,   4.025 , 0.8758E+03, 0.8867E+03, 0.1383E+03,  0.9878 ,G    9.0 ,  60.031 ,   Error ,  11.835 ,  11.836 ,     0:00:48
188,  2023/06/16,09:09:56,997,  220.17 ,   4.005 , 0.8716E+03, 0.8817E+03, 0.1327E+03,  0.9886 ,G    8.7 ,  60.035 ,   Error ,  11.896 ,  11.896 ,     0:00:49
189,  2023/06/16,09:09:57,247,  220.45 ,   4.020 , 0.8752E+03, 0.8862E+03, 0.1396E+03,  0.9875 ,G    9.1 ,  60.031 ,   Error ,  11.956 ,  11.957 ,     0:00:49
190,  2023/06/16,09:09:57,487,  220.38 ,   4.021 , 0.8753E+03, 0.8862E+03, 0.1387E+03,  0.9877 ,G    9.0 ,  60.029 ,   Error ,  12.017 ,  12.018 ,     0:00:49
191,  2023/06/16,09:09:57,737,  219.91 ,   4.006 , 0.8710E+03, 0.8809E+03, 0.1316E+03,  0.9888 ,G    8.6 ,  60.031 ,   Error ,  12.078 ,  12.079 ,     0:00:49
192,  2023/06/16,09:09:57,987,  220.43 ,   4.017 , 0.8743E+03, 0.8854E+03, 0.1393E+03,  0.9875 ,G    9.1 ,  60.031 ,   Error ,  12.138 ,  12.139 ,     0:00:50
193,  2023/06/16,09:09:58,227,  220.26 ,   4.023 , 0.8752E+03, 0.8862E+03, 0.1393E+03,  0.9876 ,G    9.0 ,  60.029 ,   Error ,  12.199 ,  12.200 ,     0:00:50
194,  2023/06/16,09:09:58,477,  220.14 ,   4.005 , 0.8716E+03, 0.8816E+03, 0.1325E+03,  0.9886 ,G    8.6 ,  60.031 ,   Error ,  12.260 ,  12.261 ,     0:00:50
195,  2023/06/16,09:09:58,737,  220.44 ,   4.020 , 0.8751E+03, 0.8862E+03, 0.1396E+03,  0.9875 ,G    9.1 ,  60.031 ,   Error ,  12.321 ,  12.321 ,     0:00:50
196,  2023/06/16,09:09:58,987,  220.50 ,   4.022 , 0.8758E+03, 0.8868E+03, 0.1392E+03,  0.9876 ,G    9.0 ,  60.031 ,   Error ,  12.381 ,  12.382 ,     0:00:51
197,  2023/06/16,09:09:59,237,  219.97 ,   4.008 , 0.8717E+03, 0.8816E+03, 0.1313E+03,  0.9888 ,G    8.6 ,  60.029 ,   Error ,  12.442 ,  12.443 ,     0:00:51
198,  2023/06/16,09:09:59,477,  220.43 ,   4.018 , 0.8748E+03, 0.8857E+03, 0.1389E+03,  0.9876 ,G    9.0 ,  60.031 ,   Error ,  12.503 ,  12.503 ,     0:00:51
199,  2023/06/16,09:09:59,737,  220.21 ,   4.025 , 0.8754E+03, 0.8863E+03, 0.1380E+03,  0.9878 ,G    9.0 ,  60.026 ,   Error ,  12.564 ,  12.564 ,     0:00:51
200,  2023/06/16,09:09:59,987,  219.93 ,   4.005 , 0.8712E+03, 0.8809E+03, 0.1300E+03,  0.9890 ,G    8.5 ,  60.031 ,   Error ,  12.624 ,  12.625 ,     0:00:52
201,  2023/06/16,09:10:00,237,  220.21 ,   4.019 , 0.8743E+03, 0.8851E+03, 0.1378E+03,  0.9878 ,G    9.0 ,  60.026 ,   Error ,  12.685 ,  12.685 ,     0:00:52
202,  2023/06/16,09:10:00,487,  220.37 ,   4.027 , 0.8766E+03, 0.8875E+03, 0.1384E+03,  0.9878 ,G    9.0 ,  60.026 ,   Error ,  12.746 ,  12.746 ,     0:00:52
203,  2023/06/16,09:10:00,747,  219.92 ,   4.009 , 0.8720E+03, 0.8817E+03, 0.1307E+03,  0.9890 ,G    8.5 ,  60.026 ,   Error ,  12.806 ,  12.807 ,     0:00:52
204,  2023/06/16,09:10:00,997,  220.46 ,   4.018 , 0.8749E+03, 0.8858E+03, 0.1387E+03,  0.9877 ,G    9.0 ,  60.033 ,   Error ,  12.867 ,  12.868 ,     0:00:53
205,  2023/06/16,09:10:01,247,  220.34 ,   4.026 , 0.8761E+03, 0.8870E+03, 0.1386E+03,  0.9877 ,G    9.0 ,  60.024 ,   Error ,  12.928 ,  12.929 ,     0:00:53
206,  2023/06/16,09:10:01,497,  220.03 ,   4.006 , 0.8717E+03, 0.8815E+03, 0.1312E+03,  0.9889 ,G    8.6 ,  60.029 ,   Error ,  12.989 ,  12.989 ,     0:00:53
207,  2023/06/16,09:10:01,737,  220.16 ,   4.017 , 0.8736E+03, 0.8844E+03, 0.1378E+03,  0.9878 ,G    9.0 ,  60.026 ,   Error ,  13.049 ,  13.050 ,     0:00:53
208,  2023/06/16,09:10:01,987,  220.30 ,   4.023 , 0.8755E+03, 0.8862E+03, 0.1375E+03,  0.9879 ,G    8.9 ,  60.026 ,   Error ,  13.110 ,  13.111 ,     0:00:54
209,  2023/06/16,09:10:02,237,  219.83 ,   4.010 , 0.8717E+03, 0.8815E+03, 0.1305E+03,  0.9890 ,G    8.5 ,  60.024 ,   Error ,  13.171 ,  13.171 ,     0:00:54
210,  2023/06/16,09:10:02,486,  220.32 ,   4.018 , 0.8745E+03, 0.8853E+03, 0.1377E+03,  0.9878 ,G    8.9 ,  60.031 ,   Error ,  13.231 ,  13.232 ,     0:00:54
211,  2023/06/16,09:10:02,736,  220.33 ,   4.025 , 0.8762E+03, 0.8869E+03, 0.1373E+03,  0.9879 ,G    8.9 ,  60.026 ,   Error ,  13.292 ,  13.293 ,     0:00:54
212,  2023/06/16,09:10:02,976,  220.10 ,   4.008 , 0.8724E+03, 0.8822E+03, 0.1310E+03,  0.9889 ,G    8.5 ,  60.031 ,   Error ,  13.353 ,  13.353 ,     0:00:55
213,  2023/06/16,09:10:03,236,  220.19 ,   4.015 , 0.8733E+03, 0.8840E+03, 0.1373E+03,  0.9879 ,G    8.9 ,  60.029 ,   Error ,  13.413 ,  13.414 ,     0:00:55
214,  2023/06/16,09:10:03,486,  220.37 ,   4.022 , 0.8755E+03, 0.8862E+03, 0.1376E+03,  0.9879 ,G    8.9 ,  60.031 ,   Error ,  13.474 ,  13.475 ,     0:00:55
215,  2023/06/16,09:10:03,736,  219.88 ,   4.007 , 0.8711E+03, 0.8810E+03, 0.1316E+03,  0.9888 ,G    8.6 ,  60.024 ,   Error ,  13.534 ,  13.535 ,     0:00:55
216,  2023/06/16,09:10:03,986,  220.22 ,   4.014 , 0.8731E+03, 0.8839E+03, 0.1382E+03,  0.9877 ,G    9.0 ,  60.033 ,   Error ,  13.595 ,  13.596 ,     0:00:56
217,  2023/06/16,09:10:04,236,  220.28 ,   4.025 , 0.8759E+03, 0.8865E+03, 0.1370E+03,  0.9880 ,G    8.9 ,  60.026 ,   Error ,  13.656 ,  13.657 ,     0:00:56
218,  2023/06/16,09:10:04,486,  220.14 ,   4.010 , 0.8728E+03, 0.8828E+03, 0.1324E+03,  0.9887 ,G    8.6 ,  60.033 ,   Error ,  13.716 ,  13.717 ,     0:00:56
219,  2023/06/16,09:10:04,736,  220.24 ,   4.014 , 0.8731E+03, 0.8840E+03, 0.1380E+03,  0.9877 ,G    9.0 ,  60.031 ,   Error ,  13.777 ,  13.778 ,     0:00:56
220,  2023/06/16,09:10:06,156,  220.51 ,   4.022 , 0.8763E+03, 0.8869E+03, 0.1369E+03,  0.9880 ,G    8.9 ,  60.033 ,   Error ,  13.838 ,  13.839 ,     0:00:57
221,  2023/06/16,09:10:06,226,  220.14 ,   4.014 , 0.8728E+03, 0.8836E+03, 0.1380E+03,  0.9877 ,G    9.0 ,  60.031 ,   Error ,  14.141 ,  14.142 ,     0:00:58
222,  2023/06/16,09:10:06,486,  220.42 ,   4.019 , 0.8754E+03, 0.8859E+03, 0.1354E+03,  0.9882 ,G    8.8 ,  60.035 ,   Error ,  14.202 ,  14.202 ,     0:00:58
223,  2023/06/16,09:10:06,726,  220.45 ,   4.017 , 0.8747E+03, 0.8856E+03, 0.1386E+03,  0.9877 ,G    9.0 ,  60.029 ,   Error ,  14.262 ,  14.263 ,     0:00:58
224,  2023/06/16,09:10:06,986,  220.41 ,   4.020 , 0.8753E+03, 0.8861E+03, 0.1379E+03,  0.9878 ,G    9.0 ,  60.038 ,   Error ,  14.323 ,  14.324 ,     0:00:59
225,  2023/06/16,09:10:07,236,  220.05 ,   4.003 , 0.8710E+03, 0.8809E+03, 0.1316E+03,  0.9888 ,G    8.6 ,  60.031 ,   Error ,  14.384 ,  14.384 ,     0:00:59
226,  2023/06/16,09:10:07,496,  220.40 ,   4.015 , 0.8740E+03, 0.8849E+03, 0.1384E+03,  0.9877 ,G    9.0 ,  60.031 ,   Error ,  14.444 ,  14.445 ,     0:00:59
227,  2023/06/16,09:10:07,736,  220.18 ,   4.021 , 0.8745E+03, 0.8853E+03, 0.1374E+03,  0.9879 ,G    8.9 ,  60.029 ,   Error ,  14.505 ,  14.505 ,     0:00:59
228,  2023/06/16,09:10:07,996,  219.97 ,   4.004 , 0.8710E+03, 0.8808E+03, 0.1311E+03,  0.9889 ,G    8.6 ,  60.035 ,   Error ,  14.565 ,  14.566 ,     0:01:00
229,  2023/06/16,09:10:08,256,  220.27 ,   4.018 , 0.8743E+03, 0.8851E+03, 0.1381E+03,  0.9878 ,G    9.0 ,  60.024 ,   Error ,  14.626 ,  14.627 ,     0:01:00
230,  2023/06/16,09:10:08,486,  220.36 ,   4.022 , 0.8756E+03, 0.8863E+03, 0.1377E+03,  0.9879 ,G    8.9 ,  60.038 ,   Error ,  14.687 ,  14.687 ,     0:01:00
231,  2023/06/16,09:10:08,736,  220.02 ,   4.005 , 0.8714E+03, 0.8813E+03, 0.1313E+03,  0.9888 ,G    8.6 ,  60.026 ,   Error ,  14.747 ,  14.748 ,     0:01:00
232,  2023/06/16,09:10:08,996,  220.45 ,   4.016 , 0.8745E+03, 0.8854E+03, 0.1386E+03,  0.9877 ,G    9.0 ,  60.035 ,   Error ,  14.808 ,  14.809 ,     0:01:01
233,  2023/06/16,09:10:09,246,  220.32 ,   4.021 , 0.8751E+03, 0.8860E+03, 0.1381E+03,  0.9878 ,G    9.0 ,  60.030 ,   Error ,  14.869 ,  14.869 ,     0:01:01
234,  2023/06/16,09:10:09,486,  220.05 ,   4.004 , 0.8712E+03, 0.8811E+03, 0.1316E+03,  0.9888 ,G    8.6 ,  60.036 ,   Error ,  14.929 ,  14.930 ,     0:01:01
235,  2023/06/16,09:10:09,736,  220.29 ,   4.016 , 0.8738E+03, 0.8847E+03, 0.1384E+03,  0.9877 ,G    9.0 ,  60.028 ,   Error ,  14.990 ,  14.991 ,     0:01:01
236,  2023/06/16,09:10:09,996,  220.32 ,   4.024 , 0.8758E+03, 0.8866E+03, 0.1381E+03,  0.9878 ,G    9.0 ,  60.038 ,   Error ,  15.051 ,  15.051 ,     0:01:02
237,  2023/06/16,09:10:10,256,  219.97 ,   4.008 , 0.8718E+03, 0.8816E+03, 0.1312E+03,  0.9889 ,G    8.6 ,  60.032 ,   Error ,  15.111 ,  15.112 ,     0:01:02
238,  2023/06/16,09:10:10,496,  220.44 ,   4.015 , 0.8743E+03, 0.8851E+03, 0.1381E+03,  0.9878 ,G    9.0 ,  60.038 ,   Error ,  15.172 ,  15.173 ,     0:01:02
239,  2023/06/16,09:10:10,736,  220.38 ,   4.022 , 0.8755E+03, 0.8863E+03, 0.1378E+03,  0.9878 ,G    8.9 ,  60.032 ,   Error ,  15.233 ,  15.233 ,     0:01:02
240,  2023/06/16,09:10:11,  6,  220.13 ,   4.005 , 0.8717E+03, 0.8816E+03, 0.1316E+03,  0.9888 ,G    8.6 ,  60.036 ,   Error ,  15.293 ,  15.294 ,     0:01:03
241,  2023/06/16,09:10:11,246,  220.36 ,   4.013 , 0.8734E+03, 0.8843E+03, 0.1383E+03,  0.9877 ,G    9.0 ,  60.030 ,   Error ,  15.354 ,  15.355 ,     0:01:03
242,  2023/06/16,09:10:11,486,  220.32 ,   4.022 , 0.8753E+03, 0.8861E+03, 0.1376E+03,  0.9879 ,G    8.9 ,  60.036 ,   Error ,  15.415 ,  15.416 ,     0:01:03
243,  2023/06/16,09:10:11,756,  219.96 ,   4.006 , 0.8713E+03, 0.8812E+03, 0.1317E+03,  0.9888 ,G    8.6 ,  60.032 ,   Error ,  15.475 ,  15.476 ,     0:01:03
244,  2023/06/16,09:10:12,  6,  220.30 ,   4.018 , 0.8742E+03, 0.8850E+03, 0.1379E+03,  0.9878 ,G    9.0 ,  60.038 ,   Error ,  15.536 ,  15.537 ,     0:01:04
245,  2023/06/16,09:10:12,236,  220.36 ,   4.024 , 0.8761E+03, 0.8868E+03, 0.1374E+03,  0.9879 ,G    8.9 ,  60.036 ,   Error ,  15.597 ,  15.598 ,     0:01:04
246,  2023/06/16,09:10:12,476,  220.10 ,   4.009 , 0.8726E+03, 0.8825E+03, 0.1317E+03,  0.9888 ,G    8.6 ,  60.038 ,   Error ,  15.658 ,  15.659 ,     0:01:04
247,  2023/06/16,09:10:12,746,  220.35 ,   4.016 , 0.8740E+03, 0.8848E+03, 0.1380E+03,  0.9878 ,G    9.0 ,  60.034 ,   Error ,  15.718 ,  15.719 ,     0:01:04
248,  2023/06/16,09:10:12,986,  220.42 ,   4.023 , 0.8759E+03, 0.8866E+03, 0.1373E+03,  0.9879 ,G    8.9 ,  60.038 ,   Error ,  15.779 ,  15.780 ,     0:01:05
249,  2023/06/16,09:10:13,246,  220.08 ,   4.008 , 0.8721E+03, 0.8821E+03, 0.1324E+03,  0.9887 ,G    8.6 ,  60.036 ,   Error ,  15.840 ,  15.841 ,     0:01:05
250,  2023/06/16,09:10:13,486,  220.26 ,   4.013 , 0.8731E+03, 0.8839E+03, 0.1380E+03,  0.9877 ,G    9.0 ,  60.036 ,   Error ,  15.900 ,  15.901 ,     0:01:05
251,  2023/06/16,09:10:13,756,  220.25 ,   4.024 , 0.8757E+03, 0.8863E+03, 0.1367E+03,  0.9880 ,G    8.9 ,  60.034 ,   Error ,  15.961 ,  15.962 ,     0:01:05
252,  2023/06/16,09:10:13,986,  219.98 ,   4.013 , 0.8728E+03, 0.8828E+03, 0.1322E+03,  0.9887 ,G    8.6 ,  60.038 ,   Error ,  16.022 ,  16.023 ,     0:01:06
253,  2023/06/16,09:10:14,256,  220.14 ,   4.016 , 0.8734E+03, 0.8842E+03, 0.1375E+03,  0.9878 ,G    8.9 ,  60.032 ,   Error ,  16.083 ,  16.083 ,     0:01:06
254,  2023/06/16,09:10:14,506,  220.32 ,   4.024 , 0.8762E+03, 0.8867E+03, 0.1361E+03,  0.9882 ,G    8.8 ,  60.038 ,   Error ,  16.143 ,  16.144 ,     0:01:06
255,  2023/06/16,09:10:14,766,  220.07 ,   4.011 , 0.8727E+03, 0.8827E+03, 0.1325E+03,  0.9887 ,G    8.6 ,  60.034 ,   Error ,  16.204 ,  16.205 ,     0:01:06
256,  2023/06/16,09:10:14,996,  220.25 ,   4.012 , 0.8729E+03, 0.8837E+03, 0.1380E+03,  0.9877 ,G    9.0 ,  60.034 ,   Error ,  16.265 ,  16.266 ,     0:01:07
