221(),222(),301(C),303(C),304(C),305(C),306(C),308(C)
-1.734663E-03,+2.023206E+00,+2.664300E+01,+1.662000E+01,+1.495200E+01,+3.519200E+01,+2.405200E+01,+1.982300E+01
-4.551384E-03,+2.030512E+00,+2.664600E+01,+1.661700E+01,+1.495200E+01,+3.518300E+01,+2.405300E+01,+1.981900E+01
-2.665769E-03,+2.017351E+00,+2.664400E+01,+1.661100E+01,+1.494400E+01,+3.518100E+01,+2.405100E+01,+1.981500E+01
-5.168998E-03,+2.027983E+00,+2.663800E+01,+1.660400E+01,+1.494100E+01,+3.517500E+01,+2.405200E+01,+1.980800E+01
-2.628332E-03,+2.018896E+00,+2.664500E+01,+1.660000E+01,+1.493700E+01,+3.517600E+01,+2.405000E+01,+1.980400E+01
-3.507986E-03,+2.024704E+00,+2.664700E+01,+1.660000E+01,+1.493300E+01,+3.517500E+01,+2.404800E+01,+1.979100E+01
-2.024752E-03,+2.017444E+00,+2.663600E+01,+1.658800E+01,+1.492000E+01,+3.517300E+01,+2.404300E+01,+1.978700E+01
-6.025249E-03,+2.032105E+00,+2.663800E+01,+1.658500E+01,+1.491200E+01,+3.516500E+01,+2.404100E+01,+1.977800E+01
-2.909089E-03,+2.032620E+00,+2.663900E+01,+1.658000E+01,+1.490800E+01,+3.516200E+01,+2.404200E+01,+1.977400E+01
-2.511356E-03,+2.026391E+00,+2.663600E+01,+1.657500E+01,+1.490400E+01,+3.516000E+01,+2.404200E+01,+1.977200E+01
-3.868264E-03,+2.030653E+00,+2.664300E+01,+1.657400E+01,+1.489700E+01,+3.515600E+01,+2.404100E+01,+1.976900E+01
-3.615593E-03,+2.016789E+00,+2.664100E+01,+1.656700E+01,+1.489800E+01,+3.515200E+01,+2.403800E+01,+1.976300E+01
-8.146279E-06,+2.024283E+00,+2.664300E+01,+1.656300E+01,+1.489100E+01,+3.515100E+01,+2.404000E+01,+1.976300E+01
-1.935863E-03,+2.030559E+00,+2.664200E+01,+1.656200E+01,+1.489300E+01,+3.514600E+01,+2.403600E+01,+1.976000E+01
-2.015402E-03,+2.027280E+00,+2.664400E+01,+1.655900E+01,+1.488900E+01,+3.514600E+01,+2.403400E+01,+1.975800E+01
-4.345519E-03,+2.027749E+00,+2.664400E+01,+1.655400E+01,+1.488700E+01,+3.514300E+01,+2.403400E+01,+1.975600E+01
-6.259182E-03,+2.032995E+00,+2.664100E+01,+1.654900E+01,+1.488500E+01,+3.514200E+01,+2.403200E+01,+1.975400E+01
-1.584934E-03,+2.022269E+00,+2.664400E+01,+1.654900E+01,+1.488700E+01,+3.513900E+01,+2.403500E+01,+1.975300E+01
-1.719086E-04,+2.020957E+00,+2.664000E+01,+1.654100E+01,+1.487900E+01,+3.514000E+01,+2.403400E+01,+1.975000E+01
-3.844861E-03,+2.025782E+00,+2.664400E+01,+1.653900E+01,+1.487800E+01,+3.513500E+01,+2.403500E+01,+1.975000E+01
-7.073312E-03,+2.033416E+00,+2.664800E+01,+1.653600E+01,+1.487700E+01,+3.513900E+01,+2.403600E+01,+1.974700E+01
-2.324209E-03,+2.029388E+00,+2.663900E+01,+1.653500E+01,+1.487400E+01,+3.513300E+01,+2.403300E+01,+1.974600E+01
-1.842271E-03,+2.018756E+00,+2.664800E+01,+1.653100E+01,+1.486700E+01,+3.513400E+01,+2.403200E+01,+1.974300E+01
-7.754890E-04,+2.015571E+00,+2.664900E+01,+1.653000E+01,+1.486700E+01,+3.513300E+01,+2.403300E+01,+1.974200E+01
-1.762731E-03,+2.021238E+00,+2.664600E+01,+1.652400E+01,+1.486600E+01,+3.513200E+01,+2.403600E+01,+1.974100E+01
-3.274033E-03,+2.020255E+00,+2.664300E+01,+1.652200E+01,+1.485900E+01,+3.512800E+01,+2.403400E+01,+1.973800E+01
-5.613499E-03,+2.036461E+00,+2.665200E+01,+1.652200E+01,+1.486000E+01,+3.512500E+01,+2.403400E+01,+1.973700E+01
-3.858915E-03,+2.019131E+00,+2.665200E+01,+1.652100E+01,+1.485600E+01,+3.512500E+01,+2.403400E+01,+1.973400E+01
-2.450535E-03,+2.021519E+00,+2.664900E+01,+1.651600E+01,+1.485000E+01,+3.511900E+01,+2.403500E+01,+1.972800E+01
-5.075424E-03,+2.033932E+00,+2.665200E+01,+1.651100E+01,+1.484500E+01,+3.511900E+01,+2.403600E+01,+1.972500E+01
-1.374385E-03,+2.026906E+00,+2.665100E+01,+1.650700E+01,+1.484000E+01,+3.511600E+01,+2.403700E+01,+1.971800E+01
-6.818967E-04,+2.019786E+00,+2.665500E+01,+1.650300E+01,+1.483500E+01,+3.511500E+01,+2.403900E+01,+1.971300E+01
-3.075847E-04,+2.026859E+00,+2.665000E+01,+1.649600E+01,+1.483000E+01,+3.511600E+01,+2.403900E+01,+1.970800E+01
-5.365513E-03,+2.029482E+00,+2.665300E+01,+1.649300E+01,+1.482600E+01,+3.511300E+01,+2.404000E+01,+1.970400E+01
-6.404227E-03,+2.033510E+00,+2.665700E+01,+1.649000E+01,+1.482300E+01,+3.511300E+01,+2.404200E+01,+1.969800E+01
-6.371474E-03,+2.022878E+00,+2.665300E+01,+1.648600E+01,+1.481900E+01,+3.511200E+01,+2.404100E+01,+1.969500E+01
-5.566713E-03,+2.018522E+00,+2.666100E+01,+1.648400E+01,+1.481200E+01,+3.511000E+01,+2.404400E+01,+1.969400E+01
-3.372292E-03,+2.021941E+00,+2.665900E+01,+1.648000E+01,+1.481200E+01,+3.511300E+01,+2.404500E+01,+1.969000E+01
-8.690623E-04,+2.017070E+00,+2.666200E+01,+1.647700E+01,+1.481000E+01,+3.510700E+01,+2.404900E+01,+1.968900E+01
-2.221267E-03,+2.018241E+00,+2.665500E+01,+1.647100E+01,+1.480200E+01,+3.510800E+01,+2.404800E+01,+1.968600E+01
-2.534758E-03,+2.016882E+00,+2.665800E+01,+1.647100E+01,+1.480200E+01,+3.510700E+01,+2.404800E+01,+1.968600E+01
-2.675119E-03,+2.017632E+00,+2.665500E+01,+1.646600E+01,+1.479800E+01,+3.510300E+01,+2.405100E+01,+1.968500E+01
-2.333559E-03,+2.027187E+00,+2.666100E+01,+1.646300E+01,+1.479700E+01,+3.510400E+01,+2.405300E+01,+1.968400E+01
+8.153524E-04,+2.028405E+00,+2.666500E+01,+1.646300E+01,+1.479800E+01,+3.510400E+01,+2.405600E+01,+1.968500E+01
-7.614545E-04,+2.023674E+00,+2.665700E+01,+1.646000E+01,+1.479900E+01,+3.509900E+01,+2.405500E+01,+1.968800E+01
-1.744013E-03,+2.020208E+00,+2.665600E+01,+1.645400E+01,+1.479600E+01,+3.509900E+01,+2.405200E+01,+1.969100E+01
-2.093269E-04,+2.021098E+00,+2.665300E+01,+1.645300E+01,+1.479800E+01,+3.510200E+01,+2.405400E+01,+1.969200E+01
-1.430540E-03,+2.017726E+00,+2.666300E+01,+1.645600E+01,+1.479800E+01,+3.509700E+01,+2.405300E+01,+1.969700E+01
+3.989190E-04,+2.027655E+00,+2.666400E+01,+1.645100E+01,+1.480100E+01,+3.509900E+01,+2.405600E+01,+1.970000E+01
+1.836848E-04,+2.020583E+00,+2.666000E+01,+1.645300E+01,+1.480200E+01,+3.509700E+01,+2.405800E+01,+1.970300E+01
+1.086723E-03,+2.025360E+00,+2.665400E+01,+1.644800E+01,+1.480200E+01,+3.509600E+01,+2.406100E+01,+1.970400E+01
+7.311287E-04,+2.014213E+00,+2.665600E+01,+1.644700E+01,+1.480200E+01,+3.509700E+01,+2.406300E+01,+1.970700E+01
-4.429723E-03,+2.017351E+00,+2.665200E+01,+1.644700E+01,+1.480700E+01,+3.509700E+01,+2.406700E+01,+1.970900E+01
-2.675119E-03,+2.015384E+00,+2.665500E+01,+1.644800E+01,+1.480400E+01,+3.509500E+01,+2.406900E+01,+1.971100E+01
-9.439169E-04,+2.033463E+00,+2.665400E+01,+1.645100E+01,+1.481200E+01,+3.509500E+01,+2.407000E+01,+1.971000E+01
-1.952923E-04,+2.021800E+00,+2.665400E+01,+1.645200E+01,+1.481000E+01,+3.509200E+01,+2.407200E+01,+1.971000E+01
-1.121714E-03,+2.027890E+00,+2.665900E+01,+1.644900E+01,+1.481500E+01,+3.509600E+01,+2.407600E+01,+1.971400E+01
-9.813542E-04,+2.021847E+00,+2.665400E+01,+1.644700E+01,+1.480700E+01,+3.508900E+01,+2.407300E+01,+1.971300E+01
-3.891667E-03,+2.021472E+00,+2.666200E+01,+1.645000E+01,+1.481100E+01,+3.509600E+01,+2.407700E+01,+1.971300E+01
-1.669158E-03,+2.025641E+00,+2.665700E+01,+1.644600E+01,+1.481000E+01,+3.509300E+01,+2.408200E+01,+1.970700E+01
-9.953882E-04,+2.025313E+00,+2.665900E+01,+1.644800E+01,+1.480200E+01,+3.509300E+01,+2.408300E+01,+1.970700E+01
-1.313564E-03,+2.027187E+00,+2.665200E+01,+1.644300E+01,+1.480000E+01,+3.509600E+01,+2.408000E+01,+1.970200E+01
-4.191105E-03,+2.020910E+00,+2.666300E+01,+1.644400E+01,+1.479500E+01,+3.509600E+01,+2.408400E+01,+1.970000E+01
-2.352278E-03,+2.016414E+00,+2.665700E+01,+1.644100E+01,+1.479500E+01,+3.509700E+01,+2.408500E+01,+1.969700E+01
-2.838882E-03,+2.022456E+00,+2.665300E+01,+1.643700E+01,+1.478800E+01,+3.510000E+01,+2.408500E+01,+1.969100E+01
-4.186421E-03,+2.030840E+00,+2.665800E+01,+1.643200E+01,+1.478800E+01,+3.510100E+01,+2.408700E+01,+1.968900E+01
-3.306786E-03,+2.024002E+00,+2.665900E+01,+1.643400E+01,+1.478500E+01,+3.510000E+01,+2.408700E+01,+1.968500E+01
-1.205937E-03,+2.019224E+00,+2.666200E+01,+1.643100E+01,+1.478500E+01,+3.510200E+01,+2.409000E+01,+1.968500E+01
-6.736436E-03,+2.017679E+00,+2.665600E+01,+1.642700E+01,+1.478300E+01,+3.510100E+01,+2.409100E+01,+1.968300E+01
-4.191105E-03,+2.024939E+00,+2.665500E+01,+1.642600E+01,+1.477800E+01,+3.510300E+01,+2.409000E+01,+1.968600E+01
-3.770006E-03,+2.025313E+00,+2.666200E+01,+1.642500E+01,+1.478000E+01,+3.510400E+01,+2.409200E+01,+1.968800E+01
-9.953882E-04,+2.015102E+00,+2.665400E+01,+1.642400E+01,+1.477800E+01,+3.510300E+01,+2.409100E+01,+1.968800E+01
-3.231931E-03,+2.030606E+00,+2.665300E+01,+1.642100E+01,+1.478300E+01,+3.510700E+01,+2.409200E+01,+1.969000E+01
-3.699817E-03,+2.016180E+00,+2.666100E+01,+1.642100E+01,+1.478300E+01,+3.511000E+01,+2.409200E+01,+1.969000E+01
-2.370996E-03,+2.021145E+00,+2.666200E+01,+1.642300E+01,+1.478400E+01,+3.511400E+01,+2.409300E+01,+1.968900E+01
-3.376975E-03,+2.023299E+00,+2.665500E+01,+1.641800E+01,+1.478200E+01,+3.511600E+01,+2.409200E+01,+1.968700E+01
-1.945212E-03,+2.020208E+00,+2.666100E+01,+1.641900E+01,+1.478400E+01,+3.511900E+01,+2.409500E+01,+1.968500E+01
-2.183830E-03,+2.026063E+00,+2.665700E+01,+1.641800E+01,+1.478000E+01,+3.511500E+01,+2.409600E+01,+1.967600E+01
+1.275488E-04,+2.024236E+00,+2.666500E+01,+1.641900E+01,+1.477800E+01,+3.511900E+01,+2.409500E+01,+1.967800E+01
-1.397787E-03,+2.019458E+00,+2.666000E+01,+1.641600E+01,+1.477800E+01,+3.511600E+01,+2.409500E+01,+1.967500E+01
-2.656400E-03,+2.023440E+00,+2.665300E+01,+1.641200E+01,+1.477300E+01,+3.511600E+01,+2.409400E+01,+1.966900E+01
-4.846157E-03,+2.029576E+00,+2.665900E+01,+1.641300E+01,+1.477600E+01,+3.512200E+01,+2.409200E+01,+1.966600E+01
-5.342129E-03,+2.035337E+00,+2.665700E+01,+1.640900E+01,+1.477100E+01,+3.512100E+01,+2.409500E+01,+1.966100E+01
-6.352774E-03,+2.015852E+00,+2.666400E+01,+1.641000E+01,+1.476500E+01,+3.512400E+01,+2.409700E+01,+1.965600E+01
-2.249336E-03,+2.019693E+00,+2.665300E+01,+1.640400E+01,+1.476000E+01,+3.512300E+01,+2.409500E+01,+1.965100E+01
-3.325505E-03,+2.023018E+00,+2.666100E+01,+1.640300E+01,+1.475600E+01,+3.512500E+01,+2.409500E+01,+1.964400E+01
-5.599465E-03,+2.023533E+00,+2.665400E+01,+1.640100E+01,+1.475300E+01,+3.512300E+01,+2.409800E+01,+1.963800E+01
-3.114955E-03,+2.021379E+00,+2.665800E+01,+1.639900E+01,+1.474700E+01,+3.512800E+01,+2.409700E+01,+1.963300E+01
-2.988629E-03,+2.035009E+00,+2.665800E+01,+1.639600E+01,+1.473900E+01,+3.513000E+01,+2.409800E+01,+1.962700E+01
-4.977167E-03,+2.025220E+00,+2.665900E+01,+1.639300E+01,+1.473500E+01,+3.513300E+01,+2.410100E+01,+1.962400E+01
-4.509281E-03,+2.022175E+00,+2.665500E+01,+1.638800E+01,+1.472800E+01,+3.513400E+01,+2.410000E+01,+1.961900E+01
-4.106882E-03,+2.027562E+00,+2.664700E+01,+1.638100E+01,+1.472500E+01,+3.513700E+01,+2.410300E+01,+1.961600E+01
-4.668360E-03,+2.026109E+00,+2.665200E+01,+1.638000E+01,+1.472700E+01,+3.513300E+01,+2.410300E+01,+1.961300E+01
-4.364237E-03,+2.026063E+00,+2.665300E+01,+1.637900E+01,+1.472400E+01,+3.513900E+01,+2.410100E+01,+1.961100E+01
-1.467958E-03,+2.027843E+00,+2.665000E+01,+1.637400E+01,+1.471900E+01,+3.514400E+01,+2.410000E+01,+1.960900E+01
-4.621573E-03,+2.027702E+00,+2.664300E+01,+1.637000E+01,+1.471200E+01,+3.514300E+01,+2.409800E+01,+1.960500E+01
-3.929085E-03,+2.023955E+00,+2.664400E+01,+1.637000E+01,+1.471300E+01,+3.514900E+01,+2.409700E+01,+1.960500E+01
-5.501208E-03,+2.022831E+00,+2.664100E+01,+1.636800E+01,+1.471200E+01,+3.515000E+01,+2.410000E+01,+1.960500E+01
-4.804054E-03,+2.026906E+00,+2.663900E+01,+1.636500E+01,+1.471100E+01,+3.514800E+01,+2.409800E+01,+1.960700E+01
-8.495706E-03,+2.024611E+00,+2.664000E+01,+1.636200E+01,+1.471100E+01,+3.515200E+01,+2.409600E+01,+1.961000E+01
-4.846157E-03,+2.016367E+00,+2.663800E+01,+1.636200E+01,+1.470800E+01,+3.515500E+01,+2.410100E+01,+1.960800E+01
-4.995885E-03,+2.023487E+00,+2.664600E+01,+1.636100E+01,+1.471000E+01,+3.515600E+01,+2.410000E+01,+1.961400E+01
-5.983127E-03,+2.028873E+00,+2.663800E+01,+1.635600E+01,+1.471000E+01,+3.515700E+01,+2.410000E+01,+1.961400E+01
-3.648346E-03,+2.023814E+00,+2.663800E+01,+1.635600E+01,+1.471200E+01,+3.515400E+01,+2.410000E+01,+1.962000E+01
-8.472303E-03,+2.021800E+00,+2.664100E+01,+1.635600E+01,+1.471200E+01,+3.515900E+01,+2.409800E+01,+1.962000E+01
-7.363401E-03,+2.015805E+00,+2.664100E+01,+1.635400E+01,+1.471600E+01,+3.515800E+01,+2.409800E+01,+1.961900E+01
-6.975054E-03,+2.027468E+00,+2.663300E+01,+1.635100E+01,+1.470900E+01,+3.515700E+01,+2.409700E+01,+1.962000E+01
-8.360012E-03,+2.015524E+00,+2.664000E+01,+1.634900E+01,+1.471000E+01,+3.516000E+01,+2.409700E+01,+1.961900E+01
-8.753043E-03,+2.031496E+00,+2.663300E+01,+1.635000E+01,+1.470600E+01,+3.515600E+01,+2.409900E+01,+1.961800E+01
-6.745786E-03,+2.018803E+00,+2.664100E+01,+1.635200E+01,+1.471300E+01,+3.516100E+01,+2.409900E+01,+1.962000E+01
-5.220469E-03,+2.022878E+00,+2.663500E+01,+1.635100E+01,+1.471000E+01,+3.515500E+01,+2.409700E+01,+1.961900E+01
-5.641568E-03,+2.025875E+00,+2.663300E+01,+1.634800E+01,+1.471100E+01,+3.515900E+01,+2.409900E+01,+1.961800E+01
-6.717718E-03,+2.034072E+00,+2.662900E+01,+1.634600E+01,+1.471100E+01,+3.515600E+01,+2.409800E+01,+1.962100E+01
-4.832123E-03,+2.019318E+00,+2.663600E+01,+1.635000E+01,+1.471100E+01,+3.516000E+01,+2.409700E+01,+1.962000E+01
-5.346795E-03,+2.031028E+00,+2.663700E+01,+1.634800E+01,+1.471200E+01,+3.516100E+01,+2.409700E+01,+1.962100E+01
-8.097991E-03,+2.036133E+00,+2.663000E+01,+1.634900E+01,+1.471200E+01,+3.516000E+01,+2.410000E+01,+1.962400E+01
-6.296619E-03,+2.022831E+00,+2.664000E+01,+1.634700E+01,+1.471500E+01,+3.515600E+01,+2.409900E+01,+1.962200E+01
-6.399561E-03,+2.021754E+00,+2.662700E+01,+1.634300E+01,+1.471100E+01,+3.514900E+01,+2.409900E+01,+1.962400E+01
-7.999734E-03,+2.017117E+00,+2.663200E+01,+1.634300E+01,+1.471100E+01,+3.514900E+01,+2.409800E+01,+1.962200E+01
-8.870019E-03,+2.019974E+00,+2.662700E+01,+1.634300E+01,+1.470600E+01,+3.515000E+01,+2.409900E+01,+1.962400E+01
-6.390193E-03,+2.030419E+00,+2.663400E+01,+1.634000E+01,+1.470900E+01,+3.514900E+01,+2.409600E+01,+1.962700E+01
-6.320022E-03,+2.022456E+00,+2.663400E+01,+1.634000E+01,+1.470500E+01,+3.514900E+01,+2.409800E+01,+1.962300E+01
-6.610110E-03,+2.029529E+00,+2.662500E+01,+1.633800E+01,+1.470400E+01,+3.514400E+01,+2.409500E+01,+1.962300E+01
-7.775150E-03,+2.023159E+00,+2.662600E+01,+1.633500E+01,+1.470500E+01,+3.514000E+01,+2.409500E+01,+1.962400E+01
-6.516519E-03,+2.027608E+00,+2.662800E+01,+1.633500E+01,+1.470000E+01,+3.514300E+01,+2.409600E+01,+1.962500E+01
-1.048893E-02,+2.022690E+00,+2.662900E+01,+1.633300E+01,+1.470300E+01,+3.514100E+01,+2.409500E+01,+1.962600E+01
-6.858097E-03,+2.023814E+00,+2.663000E+01,+1.633400E+01,+1.470300E+01,+3.513900E+01,+2.409000E+01,+1.962600E+01
-8.748377E-03,+2.025173E+00,+2.662400E+01,+1.633400E+01,+1.469900E+01,+3.513500E+01,+2.408900E+01,+1.962500E+01
-4.499912E-03,+2.022831E+00,+2.663000E+01,+1.633100E+01,+1.469900E+01,+3.513200E+01,+2.409300E+01,+1.962600E+01
-6.268551E-03,+2.017913E+00,+2.663000E+01,+1.632900E+01,+1.470000E+01,+3.513100E+01,+2.408800E+01,+1.962700E+01
-6.975054E-03,+2.032011E+00,+2.662900E+01,+1.633000E+01,+1.469700E+01,+3.513000E+01,+2.409000E+01,+1.963100E+01
-4.921012E-03,+2.027890E+00,+2.662400E+01,+1.632600E+01,+1.469800E+01,+3.513000E+01,+2.408800E+01,+1.963100E+01
-8.710940E-03,+2.029435E+00,+2.662100E+01,+1.632800E+01,+1.470200E+01,+3.512700E+01,+2.408700E+01,+1.963000E+01
-9.571857E-03,+2.025548E+00,+2.662300E+01,+1.632800E+01,+1.470200E+01,+3.512900E+01,+2.408800E+01,+1.962900E+01
-6.217080E-03,+2.027890E+00,+2.662800E+01,+1.632800E+01,+1.469900E+01,+3.512700E+01,+2.408600E+01,+1.963100E+01
-8.607998E-03,+2.022362E+00,+2.662500E+01,+1.632800E+01,+1.470500E+01,+3.512700E+01,+2.408900E+01,+1.963100E+01
-5.412300E-03,+2.030793E+00,+2.662100E+01,+1.632600E+01,+1.470100E+01,+3.512800E+01,+2.408900E+01,+1.962800E+01
-7.644140E-03,+2.028826E+00,+2.662200E+01,+1.632700E+01,+1.470400E+01,+3.512800E+01,+2.408800E+01,+1.962700E+01
-4.523315E-03,+2.027468E+00,+2.661700E+01,+1.632200E+01,+1.470400E+01,+3.512800E+01,+2.408800E+01,+1.962700E+01
-6.797257E-03,+2.018896E+00,+2.662100E+01,+1.632300E+01,+1.470300E+01,+3.512200E+01,+2.408700E+01,+1.962700E+01
-4.897627E-03,+2.022362E+00,+2.661200E+01,+1.632200E+01,+1.470200E+01,+3.512100E+01,+2.408600E+01,+1.962600E+01
-3.788725E-03,+2.018850E+00,+2.661900E+01,+1.632400E+01,+1.470200E+01,+3.512200E+01,+2.408600E+01,+1.962700E+01
-5.323411E-03,+2.022971E+00,+2.661300E+01,+1.632000E+01,+1.470400E+01,+3.512100E+01,+2.408400E+01,+1.962800E+01
-5.510557E-03,+2.024470E+00,+2.661700E+01,+1.632100E+01,+1.470200E+01,+3.511700E+01,+2.408400E+01,+1.962500E+01
-5.112861E-03,+2.017679E+00,+2.661400E+01,+1.631800E+01,+1.469900E+01,+3.511600E+01,+2.408400E+01,+1.962600E+01
-8.533143E-03,+2.032058E+00,+2.660800E+01,+1.631800E+01,+1.469700E+01,+3.511300E+01,+2.408300E+01,+1.962300E+01
-2.366312E-03,+2.019224E+00,+2.661100E+01,+1.631900E+01,+1.469700E+01,+3.511400E+01,+2.408200E+01,+1.962300E+01
-3.423762E-03,+2.020489E+00,+2.660800E+01,+1.631300E+01,+1.469500E+01,+3.510800E+01,+2.408200E+01,+1.962100E+01
-4.621573E-03,+2.021894E+00,+2.660600E+01,+1.631400E+01,+1.469600E+01,+3.510600E+01,+2.408300E+01,+1.961900E+01
-8.149462E-03,+2.024283E+00,+2.660300E+01,+1.631200E+01,+1.469100E+01,+3.511000E+01,+2.408000E+01,+1.962000E+01
-6.998457E-03,+2.016320E+00,+2.660600E+01,+1.631400E+01,+1.469000E+01,+3.511000E+01,+2.407900E+01,+1.961900E+01
-3.437796E-03,+2.020583E+00,+2.660400E+01,+1.631400E+01,+1.469200E+01,+3.511100E+01,+2.407700E+01,+1.961900E+01
-8.823232E-03,+2.014775E+00,+2.660300E+01,+1.631300E+01,+1.469300E+01,+3.511000E+01,+2.407600E+01,+1.962000E+01
-9.422128E-03,+2.023299E+00,+2.660200E+01,+1.631200E+01,+1.469400E+01,+3.511400E+01,+2.407500E+01,+1.962200E+01
-1.163058E-02,+2.038428E+00,+2.659100E+01,+1.630900E+01,+1.469700E+01,+3.511200E+01,+2.407400E+01,+1.962300E+01
-9.688833E-03,+2.017866E+00,+2.658900E+01,+1.630900E+01,+1.469300E+01,+3.511400E+01,+2.407400E+01,+1.962600E+01
-7.910844E-03,+2.017960E+00,+2.658800E+01,+1.630800E+01,+1.469000E+01,+3.511500E+01,+2.407300E+01,+1.963000E+01
-9.211578E-03,+2.025126E+00,+2.658700E+01,+1.630600E+01,+1.469400E+01,+3.511400E+01,+2.406900E+01,+1.963600E+01
-8.509740E-03,+2.014915E+00,+2.658600E+01,+1.630800E+01,+1.469800E+01,+3.511100E+01,+2.406700E+01,+1.964000E+01
-4.869560E-03,+2.018662E+00,+2.658900E+01,+1.631000E+01,+1.470000E+01,+3.511500E+01,+2.406900E+01,+1.964400E+01
-7.588003E-03,+2.021145E+00,+2.658700E+01,+1.631000E+01,+1.470600E+01,+3.511500E+01,+2.406300E+01,+1.964800E+01
-7.363401E-03,+2.020536E+00,+2.658400E+01,+1.630800E+01,+1.470800E+01,+3.511300E+01,+2.406200E+01,+1.965300E+01
-9.370657E-03,+2.021332E+00,+2.658600E+01,+1.631300E+01,+1.471000E+01,+3.511700E+01,+2.406400E+01,+1.965500E+01
-1.035792E-02,+2.028170E+00,+2.658000E+01,+1.631200E+01,+1.471200E+01,+3.511700E+01,+2.406100E+01,+1.965500E+01
-8.729658E-03,+2.014681E+00,+2.657600E+01,+1.631200E+01,+1.471400E+01,+3.511800E+01,+2.406100E+01,+1.965400E+01
-1.088196E-02,+2.029997E+00,+2.657300E+01,+1.631300E+01,+1.471500E+01,+3.511800E+01,+2.406000E+01,+1.965600E+01
-8.673503E-03,+2.018803E+00,+2.657000E+01,+1.631200E+01,+1.471600E+01,+3.511500E+01,+2.405800E+01,+1.965800E+01
-1.071351E-02,+2.025782E+00,+2.657000E+01,+1.631500E+01,+1.471900E+01,+3.511700E+01,+2.406000E+01,+1.966100E+01
-1.329160E-02,+2.024283E+00,+2.656800E+01,+1.631200E+01,+1.471600E+01,+3.512000E+01,+2.405800E+01,+1.966000E+01
-9.071218E-03,+2.025313E+00,+2.657200E+01,+1.631400E+01,+1.472400E+01,+3.512000E+01,+2.406300E+01,+1.966000E+01
-6.797257E-03,+2.025548E+00,+2.657000E+01,+1.631600E+01,+1.472200E+01,+3.511800E+01,+2.406100E+01,+1.966000E+01
-1.294535E-02,+2.015384E+00,+2.656400E+01,+1.631600E+01,+1.472500E+01,+3.512000E+01,+2.406200E+01,+1.965900E+01
-1.078837E-02,+2.021660E+00,+2.657000E+01,+1.631700E+01,+1.472800E+01,+3.512400E+01,+2.406700E+01,+1.966000E+01
-1.226223E-02,+2.025641E+00,+2.657000E+01,+1.632000E+01,+1.472700E+01,+3.512100E+01,+2.406900E+01,+1.966100E+01
-1.225288E-02,+2.021285E+00,+2.656800E+01,+1.632100E+01,+1.472700E+01,+3.512700E+01,+2.407100E+01,+1.966300E+01
-1.213122E-02,+2.021238E+00,+2.656200E+01,+1.631900E+01,+1.473100E+01,+3.512600E+01,+2.407300E+01,+1.966200E+01
-1.418995E-02,+2.026109E+00,+2.655700E+01,+1.631900E+01,+1.473100E+01,+3.512800E+01,+2.407400E+01,+1.966300E+01
-8.467638E-03,+2.019786E+00,+2.656300E+01,+1.632000E+01,+1.473200E+01,+3.513100E+01,+2.407800E+01,+1.966100E+01
-1.304829E-02,+2.021192E+00,+2.656200E+01,+1.631800E+01,+1.473000E+01,+3.512900E+01,+2.407800E+01,+1.966100E+01
-1.053571E-02,+2.027234E+00,+2.656200E+01,+1.631800E+01,+1.472800E+01,+3.513000E+01,+2.408300E+01,+1.965500E+01
-1.083049E-02,+2.023721E+00,+2.656000E+01,+1.631800E+01,+1.472300E+01,+3.513100E+01,+2.408300E+01,+1.965100E+01
-9.422128E-03,+2.029388E+00,+2.655300E+01,+1.631700E+01,+1.471900E+01,+3.512700E+01,+2.408100E+01,+1.964700E+01
-1.018479E-02,+2.034775E+00,+2.656100E+01,+1.631800E+01,+1.472000E+01,+3.513100E+01,+2.408400E+01,+1.964600E+01
-1.142003E-02,+2.020536E+00,+2.655900E+01,+1.631500E+01,+1.471800E+01,+3.512900E+01,+2.408300E+01,+1.964500E+01
-8.818547E-03,+2.026109E+00,+2.655300E+01,+1.631500E+01,+1.471900E+01,+3.513300E+01,+2.408600E+01,+1.964500E+01
-4.850841E-03,+2.024985E+00,+2.655300E+01,+1.631500E+01,+1.471600E+01,+3.512800E+01,+2.408700E+01,+1.964100E+01
-1.105976E-02,+2.030934E+00,+2.656500E+01,+1.631600E+01,+1.472000E+01,+3.513600E+01,+2.408500E+01,+1.964100E+01
-1.398875E-02,+2.034728E+00,+2.656000E+01,+1.631500E+01,+1.471700E+01,+3.512900E+01,+2.408900E+01,+1.963700E+01
-7.185604E-03,+2.026391E+00,+2.656700E+01,+1.631500E+01,+1.471800E+01,+3.513200E+01,+2.408900E+01,+1.963700E+01
-6.923584E-03,+2.026484E+00,+2.656600E+01,+1.631500E+01,+1.471900E+01,+3.513400E+01,+2.408800E+01,+1.963400E+01
-8.467638E-03,+2.019084E+00,+2.656800E+01,+1.631500E+01,+1.471600E+01,+3.513500E+01,+2.408700E+01,+1.963200E+01
-8.023136E-03,+2.029388E+00,+2.656500E+01,+1.630900E+01,+1.471500E+01,+3.513800E+01,+2.408600E+01,+1.963400E+01
-8.509740E-03,+2.027655E+00,+2.657300E+01,+1.631400E+01,+1.471300E+01,+3.514100E+01,+2.408500E+01,+1.963000E+01
-7.302580E-03,+2.021847E+00,+2.657600E+01,+1.631300E+01,+1.471300E+01,+3.514100E+01,+2.408200E+01,+1.963700E+01
