221(),222(),301(C),303(C),304(C),305(C),306(C),308(C)
-9.964888E-03,+2.900822E+00,+2.668100E+01,+1.561800E+01,+1.399200E+01,+3.510500E+01,+2.398400E+01,+1.947400E+01
-7.658174E-03,+2.902976E+00,+2.668800E+01,+1.561300E+01,+1.400100E+01,+3.510600E+01,+2.398800E+01,+1.947100E+01
-6.914233E-03,+2.902789E+00,+2.668000E+01,+1.561300E+01,+1.399300E+01,+3.511100E+01,+2.398700E+01,+1.947700E+01
-5.519926E-03,+2.899463E+00,+2.668800E+01,+1.561800E+01,+1.399200E+01,+3.511300E+01,+2.399400E+01,+1.947000E+01
-8.345978E-03,+2.913421E+00,+2.669500E+01,+1.561800E+01,+1.399200E+01,+3.511500E+01,+2.399700E+01,+1.947400E+01
-9.005713E-03,+2.921009E+00,+2.669400E+01,+1.561900E+01,+1.399400E+01,+3.512100E+01,+2.400200E+01,+1.947100E+01
-9.529754E-03,+2.896793E+00,+2.669200E+01,+1.561700E+01,+1.400300E+01,+3.512300E+01,+2.400600E+01,+1.946800E+01
-1.080708E-02,+2.915997E+00,+2.669000E+01,+1.561700E+01,+1.399700E+01,+3.512700E+01,+2.400600E+01,+1.946800E+01
-7.485061E-03,+2.897402E+00,+2.669200E+01,+1.561700E+01,+1.400400E+01,+3.512300E+01,+2.400700E+01,+1.947100E+01
-7.719013E-03,+2.908550E+00,+2.668700E+01,+1.561600E+01,+1.399100E+01,+3.513000E+01,+2.400600E+01,+1.947100E+01
-4.761933E-03,+2.898198E+00,+2.669600E+01,+1.562000E+01,+1.399900E+01,+3.513200E+01,+2.400600E+01,+1.946600E+01
-9.066534E-03,+2.923398E+00,+2.669500E+01,+1.561800E+01,+1.400100E+01,+3.513500E+01,+2.400500E+01,+1.947000E+01
-1.057315E-02,+2.917964E+00,+2.668400E+01,+1.561800E+01,+1.399800E+01,+3.513300E+01,+2.400400E+01,+1.946000E+01
-9.716901E-03,+2.913702E+00,+2.669100E+01,+1.561600E+01,+1.400100E+01,+3.513400E+01,+2.401200E+01,+1.946000E+01
-1.117673E-02,+2.910049E+00,+2.668900E+01,+1.561900E+01,+1.399900E+01,+3.513800E+01,+2.400700E+01,+1.946600E+01
-9.571857E-03,+2.914311E+00,+2.669100E+01,+1.561600E+01,+1.400200E+01,+3.513800E+01,+2.401100E+01,+1.946700E+01
-9.553138E-03,+2.914077E+00,+2.668400E+01,+1.561900E+01,+1.399700E+01,+3.514200E+01,+2.400700E+01,+1.946400E+01
-1.147149E-02,+2.911641E+00,+2.669500E+01,+1.561600E+01,+1.399700E+01,+3.514100E+01,+2.400600E+01,+1.946100E+01
-8.790479E-03,+2.909768E+00,+2.669600E+01,+1.561700E+01,+1.399600E+01,+3.514200E+01,+2.400300E+01,+1.946600E+01
-7.742398E-03,+2.912250E+00,+2.668500E+01,+1.561800E+01,+1.399800E+01,+3.513800E+01,+2.400100E+01,+1.946400E+01
-1.009121E-02,+2.902320E+00,+2.669600E+01,+1.561600E+01,+1.399900E+01,+3.513800E+01,+2.399900E+01,+1.946900E+01
-4.509281E-03,+2.901899E+00,+2.668300E+01,+1.562300E+01,+1.399100E+01,+3.514000E+01,+2.399700E+01,+1.946400E+01
-8.345978E-03,+2.909112E+00,+2.668600E+01,+1.561700E+01,+1.400000E+01,+3.514000E+01,+2.400100E+01,+1.946600E+01
-8.331943E-03,+2.903351E+00,+2.668400E+01,+1.562000E+01,+1.399300E+01,+3.514500E+01,+2.400000E+01,+1.946600E+01
-9.071218E-03,+2.906536E+00,+2.669200E+01,+1.561700E+01,+1.400000E+01,+3.514500E+01,+2.400400E+01,+1.946600E+01
-1.040939E-02,+2.908222E+00,+2.669000E+01,+1.562000E+01,+1.399000E+01,+3.515200E+01,+2.400200E+01,+1.946300E+01
-9.833877E-03,+2.913983E+00,+2.668500E+01,+1.561700E+01,+1.399900E+01,+3.515300E+01,+2.400500E+01,+1.946200E+01
-6.348090E-03,+2.904241E+00,+2.669300E+01,+1.562200E+01,+1.399600E+01,+3.515500E+01,+2.400300E+01,+1.946600E+01
-6.240464E-03,+2.895763E+00,+2.668100E+01,+1.562100E+01,+1.400000E+01,+3.515900E+01,+2.400300E+01,+1.946600E+01
-8.289841E-03,+2.904381E+00,+2.669400E+01,+1.562200E+01,+1.400100E+01,+3.516400E+01,+2.400200E+01,+1.946900E+01
-1.243534E-02,+2.919276E+00,+2.668100E+01,+1.562100E+01,+1.399900E+01,+3.516400E+01,+2.400100E+01,+1.947300E+01
-9.599925E-03,+2.911594E+00,+2.668500E+01,+1.561900E+01,+1.400400E+01,+3.516400E+01,+2.400000E+01,+1.947200E+01
-1.161186E-02,+2.918714E+00,+2.669000E+01,+1.562500E+01,+1.399800E+01,+3.516600E+01,+2.399800E+01,+1.947500E+01
-7.910844E-03,+2.923257E+00,+2.668100E+01,+1.561900E+01,+1.400700E+01,+3.516100E+01,+2.399800E+01,+1.947300E+01
-6.507169E-03,+2.906676E+00,+2.669200E+01,+1.562500E+01,+1.400700E+01,+3.516000E+01,+2.399600E+01,+1.948500E+01
-8.743693E-03,+2.905833E+00,+2.669000E+01,+1.562700E+01,+1.401100E+01,+3.515600E+01,+2.399800E+01,+1.948300E+01
-7.120098E-03,+2.904241E+00,+2.668600E+01,+1.562400E+01,+1.400900E+01,+3.515900E+01,+2.399400E+01,+1.948700E+01
-1.186920E-02,+2.907426E+00,+2.668700E+01,+1.563000E+01,+1.401200E+01,+3.515400E+01,+2.399200E+01,+1.948700E+01
-9.843226E-03,+2.918199E+00,+2.669600E+01,+1.562700E+01,+1.402000E+01,+3.515400E+01,+2.399100E+01,+1.948900E+01
-5.510557E-03,+2.913842E+00,+2.668200E+01,+1.562700E+01,+1.401300E+01,+3.515300E+01,+2.399100E+01,+1.949200E+01
-1.030176E-02,+2.912859E+00,+2.669700E+01,+1.562700E+01,+1.401700E+01,+3.515100E+01,+2.399100E+01,+1.949200E+01
-8.083957E-03,+2.910845E+00,+2.668600E+01,+1.562800E+01,+1.401200E+01,+3.514800E+01,+2.398700E+01,+1.948700E+01
-9.946168E-03,+2.917590E+00,+2.669200E+01,+1.562800E+01,+1.401900E+01,+3.514000E+01,+2.399100E+01,+1.948900E+01
-6.460382E-03,+2.915154E+00,+2.669000E+01,+1.562700E+01,+1.401300E+01,+3.514300E+01,+2.398400E+01,+1.949300E+01
-1.009590E-02,+2.904896E+00,+2.669100E+01,+1.563200E+01,+1.401100E+01,+3.513500E+01,+2.398800E+01,+1.949100E+01
-8.767077E-03,+2.917777E+00,+2.668800E+01,+1.562300E+01,+1.401600E+01,+3.513300E+01,+2.398400E+01,+1.949300E+01
-5.791296E-03,+2.896278E+00,+2.669600E+01,+1.562800E+01,+1.401100E+01,+3.513100E+01,+2.398800E+01,+1.949000E+01
-7.410206E-03,+2.911875E+00,+2.669400E+01,+1.562100E+01,+1.401100E+01,+3.513200E+01,+2.398700E+01,+1.949000E+01
-7.410206E-03,+2.900400E+00,+2.668700E+01,+1.562900E+01,+1.400700E+01,+3.512700E+01,+2.398900E+01,+1.949200E+01
-6.146891E-03,+2.903679E+00,+2.668900E+01,+1.562300E+01,+1.401100E+01,+3.512400E+01,+2.399100E+01,+1.948400E+01
-8.491022E-03,+2.906630E+00,+2.668600E+01,+1.562400E+01,+1.400800E+01,+3.512300E+01,+2.398800E+01,+1.949000E+01
-7.934228E-03,+2.903491E+00,+2.668800E+01,+1.562600E+01,+1.401100E+01,+3.512200E+01,+2.398900E+01,+1.948600E+01
-6.511853E-03,+2.900259E+00,+2.668900E+01,+1.562700E+01,+1.400900E+01,+3.512300E+01,+2.399200E+01,+1.949200E+01
-8.991679E-03,+2.907379E+00,+2.667500E+01,+1.562700E+01,+1.400700E+01,+3.511800E+01,+2.399500E+01,+1.948900E+01
-7.817271E-03,+2.901009E+00,+2.668700E+01,+1.562000E+01,+1.401000E+01,+3.511800E+01,+2.399600E+01,+1.949000E+01
-8.331943E-03,+2.914498E+00,+2.667600E+01,+1.562400E+01,+1.400100E+01,+3.511800E+01,+2.399700E+01,+1.948700E+01
-7.471027E-03,+2.903491E+00,+2.668100E+01,+1.562100E+01,+1.400900E+01,+3.512000E+01,+2.399600E+01,+1.948900E+01
-7.952947E-03,+2.905880E+00,+2.667700E+01,+1.562100E+01,+1.400300E+01,+3.511800E+01,+2.399400E+01,+1.949400E+01
-6.703684E-03,+2.907613E+00,+2.666900E+01,+1.562200E+01,+1.400600E+01,+3.511100E+01,+2.399300E+01,+1.948800E+01
-7.835989E-03,+2.901243E+00,+2.667900E+01,+1.562500E+01,+1.400300E+01,+3.511600E+01,+2.399400E+01,+1.949400E+01
-5.346795E-03,+2.906489E+00,+2.666200E+01,+1.562100E+01,+1.400100E+01,+3.510900E+01,+2.399500E+01,+1.948300E+01
-8.135428E-03,+2.913749E+00,+2.667100E+01,+1.561900E+01,+1.400400E+01,+3.511400E+01,+2.399500E+01,+1.948800E+01
-1.011928E-02,+2.897028E+00,+2.666200E+01,+1.562400E+01,+1.399600E+01,+3.511100E+01,+2.399800E+01,+1.948300E+01
-6.961020E-03,+2.905131E+00,+2.666300E+01,+1.561400E+01,+1.400200E+01,+3.511200E+01,+2.400000E+01,+1.948600E+01
-6.895515E-03,+2.903772E+00,+2.666500E+01,+1.562300E+01,+1.399900E+01,+3.511800E+01,+2.400200E+01,+1.948500E+01
-6.090754E-03,+2.906864E+00,+2.666200E+01,+1.561900E+01,+1.400500E+01,+3.511200E+01,+2.400400E+01,+1.948400E+01
-7.199657E-03,+2.909299E+00,+2.666300E+01,+1.561800E+01,+1.400300E+01,+3.511300E+01,+2.400400E+01,+1.949000E+01
-8.870019E-03,+2.916747E+00,+2.665800E+01,+1.561700E+01,+1.400400E+01,+3.510700E+01,+2.400500E+01,+1.948300E+01
-8.299191E-03,+2.909627E+00,+2.666200E+01,+1.562000E+01,+1.400200E+01,+3.510900E+01,+2.400500E+01,+1.948600E+01
-7.648824E-03,+2.909393E+00,+2.665700E+01,+1.561600E+01,+1.399900E+01,+3.511000E+01,+2.400600E+01,+1.948400E+01
-7.307264E-03,+2.916840E+00,+2.666100E+01,+1.561200E+01,+1.400400E+01,+3.510800E+01,+2.400900E+01,+1.948900E+01
-8.406798E-03,+2.899978E+00,+2.665800E+01,+1.561700E+01,+1.399900E+01,+3.511500E+01,+2.401100E+01,+1.948800E+01
-1.034388E-02,+2.920634E+00,+2.665400E+01,+1.561300E+01,+1.400200E+01,+3.511300E+01,+2.401500E+01,+1.948500E+01
-8.846616E-03,+2.914639E+00,+2.665800E+01,+1.561600E+01,+1.399900E+01,+3.512100E+01,+2.401500E+01,+1.948700E+01
-6.909549E-03,+2.898854E+00,+2.666300E+01,+1.561800E+01,+1.400200E+01,+3.512400E+01,+2.401900E+01,+1.948300E+01
-9.103971E-03,+2.914170E+00,+2.666500E+01,+1.561800E+01,+1.400300E+01,+3.512700E+01,+2.401900E+01,+1.948600E+01
-1.076498E-02,+2.915435E+00,+2.665500E+01,+1.561700E+01,+1.400500E+01,+3.512700E+01,+2.402600E+01,+1.948400E+01
-9.052500E-03,+2.921056E+00,+2.666500E+01,+1.562100E+01,+1.400500E+01,+3.512800E+01,+2.402900E+01,+1.949600E+01
-9.015063E-03,+2.918620E+00,+2.665500E+01,+1.561800E+01,+1.400000E+01,+3.513100E+01,+2.402700E+01,+1.948900E+01
-8.500391E-03,+2.914030E+00,+2.665800E+01,+1.561300E+01,+1.400600E+01,+3.512600E+01,+2.403000E+01,+1.948400E+01
-8.799829E-03,+2.909721E+00,+2.666300E+01,+1.562400E+01,+1.400600E+01,+3.513300E+01,+2.403500E+01,+1.949100E+01
-7.667542E-03,+2.908925E+00,+2.666200E+01,+1.561800E+01,+1.400700E+01,+3.513800E+01,+2.403400E+01,+1.948900E+01
-6.628829E-03,+2.893796E+00,+2.665700E+01,+1.561500E+01,+1.399900E+01,+3.514000E+01,+2.403500E+01,+1.949100E+01
-8.767077E-03,+2.904334E+00,+2.666200E+01,+1.562000E+01,+1.400900E+01,+3.514000E+01,+2.403600E+01,+1.948600E+01
-5.894239E-03,+2.898854E+00,+2.667000E+01,+1.561900E+01,+1.401500E+01,+3.514200E+01,+2.403700E+01,+1.949100E+01
-9.061850E-03,+2.903351E+00,+2.666500E+01,+1.562400E+01,+1.401200E+01,+3.514400E+01,+2.403400E+01,+1.948800E+01
-4.195789E-03,+2.901946E+00,+2.666300E+01,+1.561800E+01,+1.401500E+01,+3.514200E+01,+2.403300E+01,+1.948600E+01
-8.369381E-03,+2.907473E+00,+2.665600E+01,+1.561800E+01,+1.400700E+01,+3.514500E+01,+2.403400E+01,+1.948700E+01
-1.010993E-02,+2.914733E+00,+2.666800E+01,+1.561700E+01,+1.401400E+01,+3.514800E+01,+2.403700E+01,+1.948800E+01
-7.606722E-03,+2.904475E+00,+2.665600E+01,+1.561900E+01,+1.401300E+01,+3.515200E+01,+2.403300E+01,+1.948900E+01
-7.101399E-03,+2.898292E+00,+2.666300E+01,+1.562100E+01,+1.401800E+01,+3.515200E+01,+2.403900E+01,+1.948500E+01
-6.563324E-03,+2.916934E+00,+2.665200E+01,+1.562000E+01,+1.401100E+01,+3.515700E+01,+2.403500E+01,+1.949000E+01
-1.047489E-02,+2.917730E+00,+2.666100E+01,+1.562300E+01,+1.401000E+01,+3.515700E+01,+2.403800E+01,+1.948300E+01
-6.217080E-03,+2.907519E+00,+2.666000E+01,+1.562000E+01,+1.401200E+01,+3.516100E+01,+2.403600E+01,+1.949300E+01
-9.075884E-03,+2.904568E+00,+2.664900E+01,+1.562500E+01,+1.401300E+01,+3.516200E+01,+2.403500E+01,+1.948800E+01
-9.351939E-03,+2.910798E+00,+2.665600E+01,+1.561400E+01,+1.401100E+01,+3.516400E+01,+2.403300E+01,+1.948800E+01
-4.532665E-03,+2.904428E+00,+2.665600E+01,+1.562500E+01,+1.400500E+01,+3.516300E+01,+2.403600E+01,+1.948700E+01
-6.142206E-03,+2.906020E+00,+2.665600E+01,+1.562400E+01,+1.401500E+01,+3.516600E+01,+2.403700E+01,+1.948400E+01
-8.767077E-03,+2.919557E+00,+2.664700E+01,+1.562300E+01,+1.400700E+01,+3.516900E+01,+2.403300E+01,+1.949100E+01
-7.293230E-03,+2.906114E+00,+2.665200E+01,+1.562300E+01,+1.401100E+01,+3.517200E+01,+2.403200E+01,+1.948800E+01
-7.709645E-03,+2.915950E+00,+2.665200E+01,+1.562200E+01,+1.401700E+01,+3.517200E+01,+2.402900E+01,+1.949200E+01
-7.756432E-03,+2.912765E+00,+2.664100E+01,+1.562000E+01,+1.401500E+01,+3.516600E+01,+2.402900E+01,+1.948600E+01
-7.765800E-03,+2.915903E+00,+2.665200E+01,+1.562500E+01,+1.402100E+01,+3.517200E+01,+2.402700E+01,+1.949600E+01
-7.934228E-03,+2.902227E+00,+2.664100E+01,+1.562100E+01,+1.401400E+01,+3.517100E+01,+2.402600E+01,+1.948700E+01
-9.791775E-03,+2.910751E+00,+2.665200E+01,+1.562400E+01,+1.402400E+01,+3.516800E+01,+2.403000E+01,+1.949300E+01
-1.219673E-02,+2.922601E+00,+2.664600E+01,+1.562700E+01,+1.401800E+01,+3.517000E+01,+2.402600E+01,+1.949400E+01
-1.046553E-02,+2.910002E+00,+2.665200E+01,+1.563000E+01,+1.401300E+01,+3.517200E+01,+2.403000E+01,+1.948700E+01
-8.097991E-03,+2.903304E+00,+2.665600E+01,+1.562900E+01,+1.402100E+01,+3.517000E+01,+2.403000E+01,+1.949400E+01
-8.870019E-03,+2.908269E+00,+2.664500E+01,+1.562500E+01,+1.402100E+01,+3.517100E+01,+2.403000E+01,+1.948800E+01
-8.785795E-03,+2.914170E+00,+2.665000E+01,+1.562000E+01,+1.402000E+01,+3.517200E+01,+2.403000E+01,+1.949600E+01
-7.981034E-03,+2.905505E+00,+2.664400E+01,+1.562300E+01,+1.401700E+01,+3.517600E+01,+2.402700E+01,+1.948700E+01
-8.369381E-03,+2.912391E+00,+2.665500E+01,+1.562300E+01,+1.402000E+01,+3.517300E+01,+2.402600E+01,+1.950100E+01
-8.645435E-03,+2.906067E+00,+2.665300E+01,+1.562600E+01,+1.401700E+01,+3.517500E+01,+2.402600E+01,+1.949600E+01
-7.382119E-03,+2.910892E+00,+2.665600E+01,+1.562400E+01,+1.402100E+01,+3.517200E+01,+2.402600E+01,+1.950000E+01
-7.391488E-03,+2.908128E+00,+2.664800E+01,+1.562600E+01,+1.402000E+01,+3.517600E+01,+2.402200E+01,+1.950500E+01
-8.570561E-03,+2.902836E+00,+2.664400E+01,+1.562000E+01,+1.402100E+01,+3.517100E+01,+2.402300E+01,+1.949700E+01
-1.235112E-02,+2.911360E+00,+2.665200E+01,+1.562300E+01,+1.402300E+01,+3.517100E+01,+2.402000E+01,+1.950600E+01
-1.321672E-02,+2.916138E+00,+2.664200E+01,+1.562000E+01,+1.401500E+01,+3.517100E+01,+2.402100E+01,+1.949700E+01
-7.658174E-03,+2.914920E+00,+2.664300E+01,+1.561800E+01,+1.402400E+01,+3.516800E+01,+2.401900E+01,+1.950100E+01
-7.223040E-03,+2.903726E+00,+2.664600E+01,+1.562300E+01,+1.402200E+01,+3.517200E+01,+2.401400E+01,+1.950600E+01
-9.118005E-03,+2.903960E+00,+2.664700E+01,+1.561900E+01,+1.402100E+01,+3.516600E+01,+2.401600E+01,+1.949800E+01
-1.152764E-02,+2.908597E+00,+2.664900E+01,+1.562500E+01,+1.401700E+01,+3.516500E+01,+2.401000E+01,+1.950100E+01
-1.052168E-02,+2.911079E+00,+2.664400E+01,+1.562100E+01,+1.401800E+01,+3.516500E+01,+2.401000E+01,+1.949900E+01
-9.113320E-03,+2.901430E+00,+2.665100E+01,+1.562500E+01,+1.401800E+01,+3.516300E+01,+2.400700E+01,+1.949900E+01
-7.372770E-03,+2.904850E+00,+2.664800E+01,+1.562900E+01,+1.401900E+01,+3.516200E+01,+2.400600E+01,+1.949100E+01
-7.040560E-03,+2.916185E+00,+2.664100E+01,+1.561700E+01,+1.401700E+01,+3.516000E+01,+2.400500E+01,+1.950100E+01
-8.182215E-03,+2.900868E+00,+2.663700E+01,+1.562300E+01,+1.401200E+01,+3.516100E+01,+2.400400E+01,+1.949400E+01
-7.344701E-03,+2.906067E+00,+2.664700E+01,+1.562000E+01,+1.401800E+01,+3.516300E+01,+2.400100E+01,+1.949400E+01
-9.843226E-03,+2.905412E+00,+2.664700E+01,+1.562800E+01,+1.401100E+01,+3.516600E+01,+2.399700E+01,+1.949400E+01
-5.145614E-03,+2.902414E+00,+2.663600E+01,+1.562200E+01,+1.401200E+01,+3.516300E+01,+2.399800E+01,+1.948700E+01
-9.478284E-03,+2.911313E+00,+2.663700E+01,+1.562100E+01,+1.401100E+01,+3.516100E+01,+2.399100E+01,+1.949000E+01
-5.524592E-03,+2.908737E+00,+2.662900E+01,+1.562300E+01,+1.400900E+01,+3.516000E+01,+2.399100E+01,+1.948700E+01
-5.459086E-03,+2.915576E+00,+2.664300E+01,+1.562300E+01,+1.400800E+01,+3.516000E+01,+2.398500E+01,+1.948900E+01
-9.094602E-03,+2.907473E+00,+2.663800E+01,+1.562000E+01,+1.401000E+01,+3.515900E+01,+2.398300E+01,+1.948600E+01
-9.426812E-03,+2.905693E+00,+2.663400E+01,+1.562000E+01,+1.401000E+01,+3.515200E+01,+2.397900E+01,+1.948800E+01
-7.480377E-03,+2.904850E+00,+2.663300E+01,+1.562500E+01,+1.400800E+01,+3.514900E+01,+2.397900E+01,+1.948200E+01
-9.824508E-03,+2.898667E+00,+2.663300E+01,+1.561600E+01,+1.401200E+01,+3.514200E+01,+2.397700E+01,+1.948400E+01
-9.847912E-03,+2.928878E+00,+2.663100E+01,+1.562000E+01,+1.400900E+01,+3.513900E+01,+2.397000E+01,+1.948500E+01
-1.046553E-02,+2.916793E+00,+2.662700E+01,+1.561400E+01,+1.400500E+01,+3.513100E+01,+2.396700E+01,+1.947900E+01
-9.810474E-03,+2.917449E+00,+2.662600E+01,+1.561600E+01,+1.400000E+01,+3.513300E+01,+2.396200E+01,+1.948000E+01
-5.285974E-03,+2.907332E+00,+2.662100E+01,+1.561400E+01,+1.399800E+01,+3.513000E+01,+2.396300E+01,+1.948200E+01
-4.888258E-03,+2.908409E+00,+2.663000E+01,+1.561200E+01,+1.399900E+01,+3.512800E+01,+2.396200E+01,+1.947600E+01
-5.524592E-03,+2.897215E+00,+2.662200E+01,+1.561700E+01,+1.399400E+01,+3.512500E+01,+2.396200E+01,+1.947300E+01
-5.154964E-03,+2.918386E+00,+2.662500E+01,+1.561000E+01,+1.399500E+01,+3.512400E+01,+2.396300E+01,+1.947600E+01
-5.894239E-03,+2.915482E+00,+2.661300E+01,+1.560500E+01,+1.398900E+01,+3.512600E+01,+2.396400E+01,+1.947500E+01
-8.519109E-03,+2.922180E+00,+2.661200E+01,+1.560100E+01,+1.399200E+01,+3.512600E+01,+2.396800E+01,+1.947000E+01
-2.899722E-03,+2.905459E+00,+2.661400E+01,+1.560400E+01,+1.398400E+01,+3.512600E+01,+2.396800E+01,+1.947100E+01
-3.021382E-03,+2.900540E+00,+2.661500E+01,+1.560100E+01,+1.399200E+01,+3.512700E+01,+2.397300E+01,+1.947000E+01
-7.120098E-03,+2.908550E+00,+2.661700E+01,+1.560100E+01,+1.399200E+01,+3.512800E+01,+2.397100E+01,+1.947000E+01
-1.453617E-02,+2.916325E+00,+2.660700E+01,+1.560100E+01,+1.398500E+01,+3.513000E+01,+2.397300E+01,+1.946800E+01
-9.688833E-03,+2.915857E+00,+2.660600E+01,+1.559700E+01,+1.399100E+01,+3.513000E+01,+2.397300E+01,+1.946700E+01
-5.622850E-03,+2.909346E+00,+2.660700E+01,+1.560300E+01,+1.398700E+01,+3.513700E+01,+2.397500E+01,+1.946700E+01
-5.936341E-03,+2.911641E+00,+2.661600E+01,+1.559900E+01,+1.399100E+01,+3.513500E+01,+2.397600E+01,+1.946500E+01
-9.632677E-03,+2.916044E+00,+2.660900E+01,+1.560000E+01,+1.398900E+01,+3.513600E+01,+2.397700E+01,+1.946900E+01
-8.519109E-03,+2.905740E+00,+2.660700E+01,+1.559600E+01,+1.398900E+01,+3.513600E+01,+2.397600E+01,+1.946500E+01
-7.686261E-03,+2.904147E+00,+2.660800E+01,+1.560000E+01,+1.398500E+01,+3.513500E+01,+2.397600E+01,+1.946500E+01
-6.918918E-03,+2.915529E+00,+2.661600E+01,+1.560100E+01,+1.399400E+01,+3.513700E+01,+2.398000E+01,+1.946200E+01
-7.957631E-03,+2.902695E+00,+2.661300E+01,+1.559500E+01,+1.398800E+01,+3.514300E+01,+2.398000E+01,+1.946400E+01
-1.016140E-02,+2.911688E+00,+2.660300E+01,+1.559900E+01,+1.399100E+01,+3.514000E+01,+2.398100E+01,+1.946100E+01
-8.926174E-03,+2.906770E+00,+2.660700E+01,+1.559400E+01,+1.398800E+01,+3.514300E+01,+2.398300E+01,+1.946400E+01
-9.183510E-03,+2.918433E+00,+2.660700E+01,+1.560200E+01,+1.398400E+01,+3.514300E+01,+2.398200E+01,+1.946700E+01
-9.202229E-03,+2.917215E+00,+2.661000E+01,+1.560000E+01,+1.398600E+01,+3.513800E+01,+2.398000E+01,+1.946100E+01
-8.753043E-03,+2.900212E+00,+2.661500E+01,+1.559900E+01,+1.398900E+01,+3.514000E+01,+2.398300E+01,+1.946300E+01
-1.083049E-02,+2.931594E+00,+2.661300E+01,+1.559800E+01,+1.399100E+01,+3.513500E+01,+2.397900E+01,+1.946300E+01
-1.285644E-02,+2.923679E+00,+2.661200E+01,+1.559300E+01,+1.398700E+01,+3.512800E+01,+2.397500E+01,+1.946600E+01
-1.065269E-02,+2.923913E+00,+2.661100E+01,+1.559400E+01,+1.398700E+01,+3.512700E+01,+2.397500E+01,+1.946200E+01
-6.699000E-03,+2.907098E+00,+2.662200E+01,+1.559300E+01,+1.399400E+01,+3.512400E+01,+2.397100E+01,+1.946500E+01
-3.784041E-03,+2.910751E+00,+2.661200E+01,+1.559500E+01,+1.398600E+01,+3.511600E+01,+2.397200E+01,+1.946700E+01
-6.203046E-03,+2.908737E+00,+2.661700E+01,+1.559600E+01,+1.399100E+01,+3.511000E+01,+2.397300E+01,+1.946300E+01
-4.780651E-03,+2.905974E+00,+2.661500E+01,+1.559700E+01,+1.399000E+01,+3.511000E+01,+2.397300E+01,+1.946700E+01
-7.779834E-03,+2.914592E+00,+2.661700E+01,+1.559700E+01,+1.399000E+01,+3.510500E+01,+2.397400E+01,+1.945900E+01
-8.023136E-03,+2.905693E+00,+2.661100E+01,+1.559400E+01,+1.398800E+01,+3.509900E+01,+2.397100E+01,+1.946200E+01
-7.653508E-03,+2.912812E+00,+2.661600E+01,+1.560000E+01,+1.398300E+01,+3.509600E+01,+2.397200E+01,+1.946000E+01
-4.270644E-03,+2.902695E+00,+2.662100E+01,+1.559200E+01,+1.398700E+01,+3.509500E+01,+2.396700E+01,+1.946700E+01
-9.019747E-03,+2.912156E+00,+2.661900E+01,+1.559800E+01,+1.398100E+01,+3.509200E+01,+2.396600E+01,+1.946800E+01
-1.116736E-02,+2.917730E+00,+2.661600E+01,+1.559400E+01,+1.398500E+01,+3.509000E+01,+2.396300E+01,+1.946500E+01
-7.480377E-03,+2.915295E+00,+2.661800E+01,+1.559500E+01,+1.398000E+01,+3.508900E+01,+2.396500E+01,+1.946000E+01
-4.509281E-03,+2.910985E+00,+2.661500E+01,+1.559200E+01,+1.398100E+01,+3.507800E+01,+2.396300E+01,+1.946200E+01
-8.659469E-03,+2.928175E+00,+2.662100E+01,+1.559500E+01,+1.398200E+01,+3.507900E+01,+2.396200E+01,+1.946100E+01
-9.220947E-03,+2.918105E+00,+2.662000E+01,+1.559200E+01,+1.398300E+01,+3.507800E+01,+2.396000E+01,+1.945400E+01
-6.582024E-03,+2.909861E+00,+2.662000E+01,+1.558700E+01,+1.397800E+01,+3.507400E+01,+2.395900E+01,+1.946300E+01
-7.719013E-03,+2.914452E+00,+2.660400E+01,+1.558900E+01,+1.398000E+01,+3.507300E+01,+2.395700E+01,+1.945900E+01
-7.246443E-03,+2.901056E+00,+2.661400E+01,+1.558700E+01,+1.397700E+01,+3.506800E+01,+2.395700E+01,+1.946600E+01
-7.597353E-03,+2.909861E+00,+2.661600E+01,+1.559200E+01,+1.397400E+01,+3.506500E+01,+2.396100E+01,+1.945900E+01
-6.881481E-03,+2.907238E+00,+2.661200E+01,+1.558600E+01,+1.397800E+01,+3.506300E+01,+2.396200E+01,+1.946300E+01
-8.748377E-03,+2.914264E+00,+2.661500E+01,+1.559100E+01,+1.397800E+01,+3.506700E+01,+2.396400E+01,+1.946000E+01
-8.664154E-03,+2.919697E+00,+2.660800E+01,+1.558700E+01,+1.398300E+01,+3.506200E+01,+2.397000E+01,+1.946100E+01
-1.094278E-02,+2.911360E+00,+2.660300E+01,+1.558300E+01,+1.397500E+01,+3.507000E+01,+2.396900E+01,+1.946300E+01
-9.553138E-03,+2.905646E+00,+2.661200E+01,+1.558900E+01,+1.397900E+01,+3.506800E+01,+2.397900E+01,+1.945900E+01
-1.126094E-02,+2.917543E+00,+2.660500E+01,+1.558200E+01,+1.398100E+01,+3.508000E+01,+2.398000E+01,+1.946300E+01
-1.024563E-02,+2.918854E+00,+2.660600E+01,+1.559200E+01,+1.397200E+01,+3.507900E+01,+2.398700E+01,+1.946000E+01
-9.192860E-03,+2.909674E+00,+2.660000E+01,+1.558000E+01,+1.397400E+01,+3.508600E+01,+2.398900E+01,+1.945500E+01
-7.892126E-03,+2.904709E+00,+2.660300E+01,+1.558800E+01,+1.397700E+01,+3.509100E+01,+2.399000E+01,+1.946600E+01
-8.603313E-03,+2.903023E+00,+2.660000E+01,+1.558300E+01,+1.397700E+01,+3.509300E+01,+2.399200E+01,+1.945900E+01
