"Store No.","Date","Time","Millisecond","V-1","A-1","W-1","VA-1","var-1","PF-1","deg-1","VHz-1","AHz-1","Wh-1","Wh+-1","TIME"
129,  2023/05/12,10:50:07,926,  220.69 ,   5.523 , 1.1989E+03, 1.2189E+03, 0.2200E+03,  0.9836 ,G   10.4 ,  60.015 ,   Error ,  11.201 ,  11.203 ,     0:00:33
130,  2023/05/12,10:50:08,186,  220.48 ,   5.511 , 1.1958E+03, 1.2152E+03, 0.2158E+03,  0.9841 ,G   10.2 ,  60.013 ,   Error ,  11.284 ,  11.286 ,     0:00:34
131,  2023/05/12,10:50:08,426,  220.21 ,   5.502 , 1.1917E+03, 1.2115E+03, 0.2180E+03,  0.9837 ,G   10.4 ,  60.017 ,   Error ,  11.367 ,  11.369 ,     0:00:34
132,  2023/05/12,10:50:08,676,  220.64 ,   5.523 , 1.1983E+03, 1.2186E+03, 0.2214E+03,  0.9834 ,G   10.5 ,  60.015 ,   Error ,  11.450 ,  11.452 ,     0:00:34
133,  2023/05/12,10:50:08,936,  220.36 ,   5.519 , 1.1965E+03, 1.2163E+03, 0.2182E+03,  0.9838 ,G   10.3 ,  60.008 ,   Error ,  11.533 ,  11.535 ,     0:00:34
134,  2023/05/12,10:50:09,176,  219.98 ,   5.500 , 1.1910E+03, 1.2098E+03, 0.2121E+03,  0.9845 ,G   10.1 ,  60.011 ,   Error ,  11.615 ,  11.618 ,     0:00:35
135,  2023/05/12,10:50:09,426,  220.47 ,   5.520 , 1.1965E+03, 1.2171E+03, 0.2231E+03,  0.9831 ,G   10.6 ,  60.013 ,   Error ,  11.698 ,  11.701 ,     0:00:35
136,  2023/05/12,10:50:09,676,  220.42 ,   5.527 , 1.1982E+03, 1.2182E+03, 0.2195E+03,  0.9836 ,G   10.4 ,  60.013 ,   Error ,  11.782 ,  11.784 ,     0:00:35
137,  2023/05/12,10:50:09,916,  220.01 ,   5.503 , 1.1924E+03, 1.2107E+03, 0.2098E+03,  0.9849 ,G   10.0 ,  60.008 ,   Error ,  11.864 ,  11.867 ,     0:00:35
138,  2023/05/12,10:50:10,176,  220.30 ,   5.515 , 1.1943E+03, 1.2149E+03, 0.2230E+03,  0.9830 ,G   10.6 ,  60.013 ,   Error ,  11.947 ,  11.950 ,     0:00:36
139,  2023/05/12,10:50:10,436,  220.40 ,   5.529 , 1.1989E+03, 1.2186E+03, 0.2183E+03,  0.9838 ,G   10.3 ,  60.013 ,   Error ,  12.030 ,  12.033 ,     0:00:36
140,  2023/05/12,10:50:10,666,  220.25 ,   5.513 , 1.1953E+03, 1.2142E+03, 0.2134E+03,  0.9844 ,G   10.1 ,  60.008 ,   Error ,  12.114 ,  12.116 ,     0:00:36
141,  2023/05/12,10:50:10,936,  220.23 ,   5.506 , 1.1926E+03, 1.2125E+03, 0.2191E+03,  0.9835 ,G   10.4 ,  60.011 ,   Error ,  12.196 ,  12.199 ,     0:00:36
142,  2023/05/12,10:50:11,176,  220.57 ,   5.525 , 1.1987E+03, 1.2187E+03, 0.2196E+03,  0.9836 ,G   10.4 ,  60.011 ,   Error ,  12.280 ,  12.282 ,     0:00:37
143,  2023/05/12,10:50:11,426,  220.49 ,   5.520 , 1.1972E+03, 1.2171E+03, 0.2191E+03,  0.9837 ,G   10.4 ,  60.008 ,   Error ,  12.363 ,  12.365 ,     0:00:37
144,  2023/05/12,10:50:11,676,  220.59 ,   5.524 , 1.1988E+03, 1.2186E+03, 0.2186E+03,  0.9838 ,G   10.3 ,  60.011 ,   Error ,  12.446 ,  12.448 ,     0:00:37
145,  2023/05/12,10:50:11,936,  220.64 ,   5.519 , 1.1971E+03, 1.2178E+03, 0.2236E+03,  0.9830 ,G   10.6 ,  60.011 ,   Error ,  12.529 ,  12.531 ,     0:00:37
146,  2023/05/12,10:50:12,166,  220.74 ,   5.520 , 1.1982E+03, 1.2184E+03, 0.2212E+03,  0.9834 ,G   10.5 ,  60.001 ,   Error ,  12.612 ,  12.614 ,     0:00:38
147,  2023/05/12,10:50:12,426,  220.82 ,   5.520 , 1.1989E+03, 1.2190E+03, 0.2207E+03,  0.9835 ,G   10.4 ,  60.008 ,   Error ,  12.695 ,  12.697 ,     0:00:38
148,  2023/05/12,10:50:12,666,  220.53 ,   5.512 , 1.1947E+03, 1.2156E+03, 0.2247E+03,  0.9828 ,G   10.6 ,  60.006 ,   Error ,  12.778 ,  12.780 ,     0:00:38
149,  2023/05/12,10:50:12,926,  220.71 ,   5.518 , 1.1978E+03, 1.2179E+03, 0.2200E+03,  0.9835 ,G   10.4 ,  60.004 ,   Error ,  12.861 ,  12.863 ,     0:00:38
150,  2023/05/12,10:50:13,196,  220.61 ,   5.515 , 1.1961E+03, 1.2166E+03, 0.2224E+03,  0.9832 ,G   10.5 ,  59.997 ,   Error ,  12.944 ,  12.946 ,     0:00:39
151,  2023/05/12,10:50:13,426,  220.45 ,   5.519 , 1.1968E+03, 1.2167E+03, 0.2189E+03,  0.9837 ,G   10.4 ,  60.004 ,   Error ,  13.026 ,  13.029 ,     0:00:39
152,  2023/05/12,10:50:13,676,  220.21 ,   5.518 , 1.1956E+03, 1.2151E+03, 0.2169E+03,  0.9839 ,G   10.3 ,  60.001 ,   Error ,  13.109 ,  13.112 ,     0:00:39
153,  2023/05/12,10:50:13,936,  220.10 ,   5.512 , 1.1930E+03, 1.2133E+03, 0.2209E+03,  0.9833 ,G   10.5 ,  59.999 ,   Error ,  13.192 ,  13.195 ,     0:00:39
154,  2023/05/12,10:50:14,186,  220.19 ,   5.522 , 1.1966E+03, 1.2160E+03, 0.2159E+03,  0.9841 ,G   10.2 ,  59.999 ,   Error ,  13.275 ,  13.277 ,     0:00:40
155,  2023/05/12,10:50:14,436,  220.39 ,   5.517 , 1.1955E+03, 1.2158E+03, 0.2211E+03,  0.9833 ,G   10.5 ,  59.999 ,   Error ,  13.358 ,  13.360 ,     0:00:40
156,  2023/05/12,10:50:14,666,  220.35 ,   5.502 , 1.1918E+03, 1.2123E+03, 0.2218E+03,  0.9831 ,G   10.5 ,  59.995 ,   Error ,  13.441 ,  13.443 ,     0:00:40
157,  2023/05/12,10:50:14,926,  220.76 ,   5.520 , 1.1987E+03, 1.2187E+03, 0.2200E+03,  0.9836 ,G   10.4 ,  59.997 ,   Error ,  13.524 ,  13.526 ,     0:00:40
158,  2023/05/12,10:50:15,176,  220.56 ,   5.516 , 1.1956E+03, 1.2165E+03, 0.2249E+03,  0.9828 ,G   10.7 ,  59.999 ,   Error ,  13.607 ,  13.609 ,     0:00:41
159,  2023/05/12,10:50:15,426,  220.30 ,   5.501 , 1.1922E+03, 1.2119E+03, 0.2174E+03,  0.9838 ,G   10.3 ,  59.997 ,   Error ,  13.690 ,  13.693 ,     0:00:41
160,  2023/05/12,10:50:15,686,  220.62 ,   5.521 , 1.1977E+03, 1.2181E+03, 0.2220E+03,  0.9833 ,G   10.5 ,  59.997 ,   Error ,  13.773 ,  13.776 ,     0:00:41
161,  2023/05/12,10:50:15,936,  220.58 ,   5.521 , 1.1977E+03, 1.2178E+03, 0.2203E+03,  0.9835 ,G   10.4 ,  59.997 ,   Error ,  13.856 ,  13.859 ,     0:00:41
162,  2023/05/12,10:50:16,176,  220.72 ,   5.522 , 1.1988E+03, 1.2189E+03, 0.2203E+03,  0.9835 ,G   10.4 ,  59.993 ,   Error ,  13.939 ,  13.942 ,     0:00:42
163,  2023/05/12,10:50:16,426,  220.48 ,   5.517 , 1.1957E+03, 1.2164E+03, 0.2235E+03,  0.9830 ,G   10.6 ,  59.995 ,   Error ,  14.022 ,  14.025 ,     0:00:42
164,  2023/05/12,10:50:16,676,  220.42 ,   5.525 , 1.1982E+03, 1.2179E+03, 0.2180E+03,  0.9839 ,G   10.3 ,  59.997 ,   Error ,  14.105 ,  14.108 ,     0:00:42
165,  2023/05/12,10:50:16,926,  220.27 ,   5.519 , 1.1957E+03, 1.2157E+03, 0.2193E+03,  0.9836 ,G   10.4 ,  60.001 ,   Error ,  14.188 ,  14.191 ,     0:00:42
166,  2023/05/12,10:50:17,186,  219.97 ,   5.508 , 1.1914E+03, 1.2116E+03, 0.2200E+03,  0.9834 ,G   10.5 ,  59.995 ,   Error ,  14.271 ,  14.274 ,     0:00:43
167,  2023/05/12,10:50:17,436,  220.40 ,   5.522 , 1.1974E+03, 1.2170E+03, 0.2174E+03,  0.9839 ,G   10.3 ,  59.997 ,   Error ,  14.354 ,  14.356 ,     0:00:43
168,  2023/05/12,10:50:17,686,  220.23 ,   5.518 , 1.1948E+03, 1.2153E+03, 0.2225E+03,  0.9831 ,G   10.5 ,  59.997 ,   Error ,  14.437 ,  14.439 ,     0:00:43
169,  2023/05/12,10:50:17,936,  220.49 ,   5.521 , 1.1974E+03, 1.2174E+03, 0.2194E+03,  0.9836 ,G   10.4 ,  59.999 ,   Error ,  14.520 ,  14.522 ,     0:00:43
170,  2023/05/12,10:50:18,176,  220.29 ,   5.521 , 1.1963E+03, 1.2162E+03, 0.2192E+03,  0.9836 ,G   10.4 ,  59.990 ,   Error ,  14.603 ,  14.605 ,     0:00:44
171,  2023/05/12,10:50:18,426,  220.23 ,   5.511 , 1.1931E+03, 1.2137E+03, 0.2226E+03,  0.9830 ,G   10.6 ,  59.999 ,   Error ,  14.686 ,  14.688 ,     0:00:44
172,  2023/05/12,10:50:18,686,  220.54 ,   5.519 , 1.1972E+03, 1.2171E+03, 0.2191E+03,  0.9837 ,G   10.4 ,  59.995 ,   Error ,  14.769 ,  14.771 ,     0:00:44
173,  2023/05/12,10:50:18,956,  220.54 ,   5.514 , 1.1953E+03, 1.2161E+03, 0.2239E+03,  0.9829 ,G   10.6 ,  59.997 ,   Error ,  14.852 ,  14.854 ,     0:00:44
174,  2023/05/12,10:50:19,166,  220.47 ,   5.518 , 1.1968E+03, 1.2166E+03, 0.2190E+03,  0.9837 ,G   10.4 ,  59.995 ,   Error ,  14.934 ,  14.937 ,     0:00:45
175,  2023/05/12,10:50:19,436,  220.42 ,   5.518 , 1.1962E+03, 1.2162E+03, 0.2197E+03,  0.9836 ,G   10.4 ,  59.997 ,   Error ,  15.017 ,  15.020 ,     0:00:45
176,  2023/05/12,10:50:19,676,  220.11 ,   5.508 , 1.1920E+03, 1.2124E+03, 0.2215E+03,  0.9832 ,G   10.5 ,  59.990 ,   Error ,  15.100 ,  15.103 ,     0:00:45
177,  2023/05/12,10:50:19,916,  220.45 ,   5.521 , 1.1976E+03, 1.2171E+03, 0.2170E+03,  0.9840 ,G   10.3 ,  59.995 ,   Error ,  15.183 ,  15.186 ,     0:00:45
178,  2023/05/12,10:50:20,186,  220.41 ,   5.518 , 1.1958E+03, 1.2163E+03, 0.2222E+03,  0.9832 ,G   10.5 ,  59.993 ,   Error ,  15.266 ,  15.269 ,     0:00:46
179,  2023/05/12,10:50:20,436,  220.37 ,   5.520 , 1.1967E+03, 1.2165E+03, 0.2184E+03,  0.9837 ,G   10.3 ,  59.995 ,   Error ,  15.349 ,  15.352 ,     0:00:46
180,  2023/05/12,10:50:20,676,  220.36 ,   5.520 , 1.1965E+03, 1.2163E+03, 0.2184E+03,  0.9837 ,G   10.3 ,  59.988 ,   Error ,  15.432 ,  15.435 ,     0:00:46
181,  2023/05/12,10:50:20,926,  220.44 ,   5.508 , 1.1933E+03, 1.2142E+03, 0.2242E+03,  0.9828 ,G   10.6 ,  59.997 ,   Error ,  15.515 ,  15.518 ,     0:00:46
182,  2023/05/12,10:50:21,176,  220.71 ,   5.516 , 1.1974E+03, 1.2175E+03, 0.2201E+03,  0.9835 ,G   10.4 ,  59.988 ,   Error ,  15.598 ,  15.601 ,     0:00:47
183,  2023/05/12,10:50:21,416,  219.81 ,   5.504 , 1.1914E+03, 1.2098E+03, 0.2105E+03,  0.9847 ,G   10.0 ,  59.984 ,   Error ,  15.681 ,  15.684 ,     0:00:47
184,  2023/05/12,10:50:21,676,  219.16 ,   5.505 , 1.1870E+03, 1.2063E+03, 0.2153E+03,  0.9839 ,G   10.3 ,  59.977 ,   Error ,  15.763 ,  15.766 ,     0:00:47
185,  2023/05/12,10:50:21,916,  219.99 ,   5.522 , 1.1953E+03, 1.2148E+03, 0.2170E+03,  0.9839 ,G   10.3 ,  59.993 ,   Error ,  15.846 ,  15.849 ,     0:00:47
186,  2023/05/12,10:50:22,186,  219.76 ,   5.518 , 1.1937E+03, 1.2127E+03, 0.2140E+03,  0.9843 ,G   10.2 ,  59.981 ,   Error ,  15.929 ,  15.932 ,     0:00:48
187,  2023/05/12,10:50:22,436,  219.62 ,   5.494 , 1.1883E+03, 1.2066E+03, 0.2094E+03,  0.9848 ,G   10.0 ,  59.993 ,   Error ,  16.012 ,  16.015 ,     0:00:48
188,  2023/05/12,10:50:22,686,  220.18 ,   5.515 , 1.1941E+03, 1.2144E+03, 0.2208E+03,  0.9833 ,G   10.5 ,  59.986 ,   Error ,  16.095 ,  16.098 ,     0:00:48
189,  2023/05/12,10:50:22,926,  220.22 ,   5.520 , 1.1958E+03, 1.2155E+03, 0.2177E+03,  0.9838 ,G   10.3 ,  59.984 ,   Error ,  16.178 ,  16.181 ,     0:00:48
190,  2023/05/12,10:50:23,176,  219.56 ,   5.497 , 1.1892E+03, 1.2070E+03, 0.2068E+03,  0.9852 ,G    9.9 ,  59.977 ,   Error ,  16.260 ,  16.263 ,     0:00:49
191,  2023/05/12,10:50:23,426,  219.95 ,   5.510 , 1.1917E+03, 1.2120E+03, 0.2207E+03,  0.9833 ,G   10.5 ,  59.988 ,   Error ,  16.343 ,  16.346 ,     0:00:49
192,  2023/05/12,10:50:23,686,  220.03 ,   5.521 , 1.1956E+03, 1.2148E+03, 0.2156E+03,  0.9841 ,G   10.2 ,  59.981 ,   Error ,  16.426 ,  16.429 ,     0:00:49
193,  2023/05/12,10:50:23,936,  219.39 ,   5.511 , 1.1910E+03, 1.2090E+03, 0.2077E+03,  0.9851 ,G    9.9 ,  59.986 ,   Error ,  16.509 ,  16.512 ,     0:00:49
194,  2023/05/12,10:50:24,176,  219.58 ,   5.501 , 1.1884E+03, 1.2078E+03, 0.2158E+03,  0.9839 ,G   10.3 ,  59.981 ,   Error ,  16.592 ,  16.595 ,     0:00:50
195,  2023/05/12,10:50:24,416,  220.05 ,   5.520 , 1.1953E+03, 1.2147E+03, 0.2167E+03,  0.9840 ,G   10.3 ,  59.988 ,   Error ,  16.674 ,  16.677 ,     0:00:50
196,  2023/05/12,10:50:24,676,  219.95 ,   5.516 , 1.1941E+03, 1.2133E+03, 0.2149E+03,  0.9842 ,G   10.2 ,  59.979 ,   Error ,  16.757 ,  16.760 ,     0:00:50
197,  2023/05/12,10:50:24,926,  219.77 ,   5.494 , 1.1886E+03, 1.2073E+03, 0.2116E+03,  0.9845 ,G   10.1 ,  59.988 ,   Error ,  16.840 ,  16.843 ,     0:00:50
198,  2023/05/12,10:50:25,176,  220.09 ,   5.516 , 1.1939E+03, 1.2140E+03, 0.2200E+03,  0.9834 ,G   10.4 ,  59.979 ,   Error ,  16.923 ,  16.926 ,     0:00:51
199,  2023/05/12,10:50:25,426,  220.08 ,   5.516 , 1.1944E+03, 1.2140E+03, 0.2170E+03,  0.9839 ,G   10.3 ,  59.981 ,   Error ,  17.006 ,  17.009 ,     0:00:51
200,  2023/05/12,10:50:25,666,  219.29 ,   5.496 , 1.1875E+03, 1.2052E+03, 0.2055E+03,  0.9854 ,G    9.8 ,  59.977 ,   Error ,  17.088 ,  17.092 ,     0:00:51
201,  2023/05/12,10:50:25,926,  219.70 ,   5.510 , 1.1905E+03, 1.2106E+03, 0.2196E+03,  0.9834 ,G   10.5 ,  59.993 ,   Error ,  17.171 ,  17.174 ,     0:00:51
202,  2023/05/12,10:50:26,176,  220.05 ,   5.519 , 1.1950E+03, 1.2144E+03, 0.2166E+03,  0.9840 ,G   10.3 ,  59.979 ,   Error ,  17.254 ,  17.257 ,     0:00:52
203,  2023/05/12,10:50:26,436,  219.82 ,   5.504 , 1.1913E+03, 1.2099E+03, 0.2110E+03,  0.9847 ,G   10.0 ,  59.981 ,   Error ,  17.337 ,  17.340 ,     0:00:52
204,  2023/05/12,10:50:26,676,  219.98 ,   5.501 , 1.1899E+03, 1.2100E+03, 0.2198E+03,  0.9834 ,G   10.5 ,  59.984 ,   Error ,  17.420 ,  17.423 ,     0:00:52
205,  2023/05/12,10:50:26,926,  220.19 ,   5.519 , 1.1954E+03, 1.2151E+03, 0.2179E+03,  0.9838 ,G   10.3 ,  59.986 ,   Error ,  17.502 ,  17.506 ,     0:00:52
206,  2023/05/12,10:50:27,176,  219.90 ,   5.517 , 1.1939E+03, 1.2131E+03, 0.2152E+03,  0.9841 ,G   10.2 ,  59.977 ,   Error ,  17.585 ,  17.589 ,     0:00:53
207,  2023/05/12,10:50:27,426,  219.72 ,   5.501 , 1.1898E+03, 1.2087E+03, 0.2128E+03,  0.9844 ,G   10.1 ,  59.988 ,   Error ,  17.668 ,  17.671 ,     0:00:53
208,  2023/05/12,10:50:27,676,  220.19 ,   5.521 , 1.1953E+03, 1.2156E+03, 0.2212E+03,  0.9833 ,G   10.5 ,  59.979 ,   Error ,  17.751 ,  17.754 ,     0:00:53
209,  2023/05/12,10:50:27,926,  220.12 ,   5.523 , 1.1960E+03, 1.2157E+03, 0.2178E+03,  0.9838 ,G   10.3 ,  59.984 ,   Error ,  17.834 ,  17.837 ,     0:00:53
210,  2023/05/12,10:50:28,176,  219.74 ,   5.499 , 1.1901E+03, 1.2083E+03, 0.2088E+03,  0.9850 ,G    9.9 ,  59.977 ,   Error ,  17.917 ,  17.920 ,     0:00:54
211,  2023/05/12,10:50:28,426,  219.93 ,   5.516 , 1.1927E+03, 1.2131E+03, 0.2215E+03,  0.9832 ,G   10.5 ,  59.990 ,   Error ,  18.000 ,  18.003 ,     0:00:54
212,  2023/05/12,10:50:28,686,  220.36 ,   5.521 , 1.1969E+03, 1.2167E+03, 0.2187E+03,  0.9837 ,G   10.4 ,  59.979 ,   Error ,  18.083 ,  18.086 ,     0:00:54
213,  2023/05/12,10:50:28,936,  219.88 ,   5.507 , 1.1923E+03, 1.2108E+03, 0.2111E+03,  0.9847 ,G   10.0 ,  59.986 ,   Error ,  18.166 ,  18.169 ,     0:00:54
214,  2023/05/12,10:50:29,166,  219.93 ,   5.503 , 1.1900E+03, 1.2102E+03, 0.2198E+03,  0.9834 ,G   10.5 ,  59.984 ,   Error ,  18.248 ,  18.252 ,     0:00:55
215,  2023/05/12,10:50:29,436,  220.36 ,   5.522 , 1.1969E+03, 1.2168E+03, 0.2192E+03,  0.9836 ,G   10.4 ,  59.990 ,   Error ,  18.331 ,  18.334 ,     0:00:55
216,  2023/05/12,10:50:29,676,  219.95 ,   5.514 , 1.1936E+03, 1.2128E+03, 0.2153E+03,  0.9841 ,G   10.2 ,  59.981 ,   Error ,  18.414 ,  18.417 ,     0:00:55
217,  2023/05/12,10:50:29,926,  219.53 ,   5.497 , 1.1879E+03, 1.2067E+03, 0.2121E+03,  0.9844 ,G   10.1 ,  59.990 ,   Error ,  18.497 ,  18.500 ,     0:00:55
218,  2023/05/12,10:50:30,176,  220.08 ,   5.518 , 1.1944E+03, 1.2145E+03, 0.2202E+03,  0.9834 ,G   10.4 ,  59.981 ,   Error ,  18.580 ,  18.583 ,     0:00:56
219,  2023/05/12,10:50:30,416,  220.08 ,   5.521 , 1.1955E+03, 1.2151E+03, 0.2175E+03,  0.9838 ,G   10.3 ,  59.988 ,   Error ,  18.663 ,  18.666 ,     0:00:56
220,  2023/05/12,10:50:30,686,  219.56 ,   5.498 , 1.1892E+03, 1.2072E+03, 0.2077E+03,  0.9851 ,G    9.9 ,  59.979 ,   Error ,  18.745 ,  18.749 ,     0:00:56
221,  2023/05/12,10:50:30,936,  219.78 ,   5.515 , 1.1919E+03, 1.2120E+03, 0.2201E+03,  0.9834 ,G   10.5 ,  59.990 ,   Error ,  18.828 ,  18.831 ,     0:00:56
222,  2023/05/12,10:50:31,186,  219.93 ,   5.524 , 1.1955E+03, 1.2149E+03, 0.2164E+03,  0.9840 ,G   10.3 ,  59.981 ,   Error ,  18.911 ,  18.914 ,     0:00:57
223,  2023/05/12,10:50:31,436,  219.54 ,   5.510 , 1.1913E+03, 1.2096E+03, 0.2094E+03,  0.9849 ,G   10.0 ,  59.986 ,   Error ,  18.994 ,  18.997 ,     0:00:57
224,  2023/05/12,10:50:31,686,  219.86 ,   5.507 , 1.1908E+03, 1.2108E+03, 0.2191E+03,  0.9835 ,G   10.4 ,  59.988 ,   Error ,  19.076 ,  19.080 ,     0:00:57
225,  2023/05/12,10:50:31,926,  220.35 ,   5.526 , 1.1977E+03, 1.2176E+03, 0.2192E+03,  0.9837 ,G   10.4 ,  59.990 ,   Error ,  19.159 ,  19.163 ,     0:00:57
226,  2023/05/12,10:50:32,166,  220.35 ,   5.514 , 1.1955E+03, 1.2151E+03, 0.2173E+03,  0.9839 ,G   10.3 ,  59.984 ,   Error ,  19.243 ,  19.246 ,     0:00:58
227,  2023/05/12,10:50:32,436,  219.94 ,   5.500 , 1.1905E+03, 1.2097E+03, 0.2144E+03,  0.9842 ,G   10.2 ,  59.993 ,   Error ,  19.325 ,  19.329 ,     0:00:58
228,  2023/05/12,10:50:32,676,  220.45 ,   5.523 , 1.1971E+03, 1.2175E+03, 0.2221E+03,  0.9832 ,G   10.5 ,  59.990 ,   Error ,  19.408 ,  19.412 ,     0:00:58
229,  2023/05/12,10:50:32,916,  220.36 ,   5.524 , 1.1972E+03, 1.2172E+03, 0.2194E+03,  0.9836 ,G   10.4 ,  59.993 ,   Error ,  19.491 ,  19.495 ,     0:00:58
230,  2023/05/12,10:50:33,186,  219.68 ,   5.499 , 1.1897E+03, 1.2080E+03, 0.2094E+03,  0.9849 ,G   10.0 ,  59.984 ,   Error ,  19.574 ,  19.578 ,     0:00:59
231,  2023/05/12,10:50:33,426,  220.08 ,   5.518 , 1.1939E+03, 1.2144E+03, 0.2226E+03,  0.9831 ,G   10.6 ,  59.997 ,   Error ,  19.657 ,  19.661 ,     0:00:59
232,  2023/05/12,10:50:33,666,  220.16 ,   5.525 , 1.1968E+03, 1.2164E+03, 0.2177E+03,  0.9839 ,G   10.3 ,  59.988 ,   Error ,  19.740 ,  19.744 ,     0:00:59
233,  2023/05/12,10:50:33,916,  219.52 ,   5.510 , 1.1916E+03, 1.2097E+03, 0.2085E+03,  0.9850 ,G    9.9 ,  59.990 ,   Error ,  19.823 ,  19.827 ,     0:00:59
234,  2023/05/12,10:50:34,186,  219.50 ,   5.511 , 1.1900E+03, 1.2096E+03, 0.2169E+03,  0.9838 ,G   10.3 ,  59.995 ,   Error ,  19.906 ,  19.909 ,     0:01:00
235,  2023/05/12,10:50:34,426,  219.86 ,   5.526 , 1.1957E+03, 1.2150E+03, 0.2156E+03,  0.9841 ,G   10.2 ,  59.997 ,   Error ,  19.988 ,  19.992 ,     0:01:00
236,  2023/05/12,10:50:34,676,  219.73 ,   5.515 , 1.1929E+03, 1.2118E+03, 0.2132E+03,  0.9844 ,G   10.1 ,  59.993 ,   Error ,  20.071 ,  20.075 ,     0:01:00
237,  2023/05/12,10:50:34,916,  219.40 ,   5.502 , 1.1885E+03, 1.2071E+03, 0.2111E+03,  0.9846 ,G   10.1 ,  59.997 ,   Error ,  20.154 ,  20.158 ,     0:01:00
238,  2023/05/12,10:50:35,176,  220.22 ,   5.522 , 1.1957E+03, 1.2160E+03, 0.2212E+03,  0.9833 ,G   10.5 ,  59.995 ,   Error ,  20.237 ,  20.241 ,     0:01:01
239,  2023/05/12,10:50:35,426,  220.05 ,   5.521 , 1.1954E+03, 1.2149E+03, 0.2166E+03,  0.9840 ,G   10.3 ,  59.995 ,   Error ,  20.320 ,  20.324 ,     0:01:01
240,  2023/05/12,10:50:35,686,  219.68 ,   5.498 , 1.1896E+03, 1.2078E+03, 0.2090E+03,  0.9849 ,G   10.0 ,  59.995 ,   Error ,  20.403 ,  20.406 ,     0:01:01
241,  2023/05/12,10:50:35,936,  220.12 ,   5.517 , 1.1939E+03, 1.2145E+03, 0.2228E+03,  0.9830 ,G   10.6 ,  59.997 ,   Error ,  20.485 ,  20.489 ,     0:01:01
242,  2023/05/12,10:50:36,186,  220.47 ,   5.520 , 1.1971E+03, 1.2171E+03, 0.2197E+03,  0.9836 ,G   10.4 ,  59.993 ,   Error ,  20.568 ,  20.572 ,     0:01:02
243,  2023/05/12,10:50:36,416,  219.84 ,   5.504 , 1.1917E+03, 1.2101E+03, 0.2105E+03,  0.9848 ,G   10.0 ,  59.990 ,   Error ,  20.651 ,  20.655 ,     0:01:02
244,  2023/05/12,10:50:36,686,  220.01 ,   5.502 , 1.1903E+03, 1.2106E+03, 0.2205E+03,  0.9833 ,G   10.5 ,  59.995 ,   Error ,  20.734 ,  20.738 ,     0:01:02
245,  2023/05/12,10:50:36,926,  220.21 ,   5.519 , 1.1956E+03, 1.2153E+03, 0.2176E+03,  0.9838 ,G   10.3 ,  59.997 ,   Error ,  20.817 ,  20.821 ,     0:01:02
246,  2023/05/12,10:50:37,176,  219.75 ,   5.512 , 1.1923E+03, 1.2112E+03, 0.2134E+03,  0.9844 ,G   10.1 ,  59.988 ,   Error ,  20.900 ,  20.904 ,     0:01:03
247,  2023/05/12,10:50:37,436,  219.26 ,   5.502 , 1.1877E+03, 1.2063E+03, 0.2105E+03,  0.9846 ,G   10.1 ,  59.997 ,   Error ,  20.982 ,  20.986 ,     0:01:03
248,  2023/05/12,10:50:37,676,  219.47 ,   5.530 , 1.1943E+03, 1.2137E+03, 0.2159E+03,  0.9840 ,G   10.2 ,  59.993 ,   Error ,  21.065 ,  21.069 ,     0:01:03
249,  2023/05/12,10:50:37,926,  219.54 ,   5.533 , 1.1957E+03, 1.2148E+03, 0.2146E+03,  0.9843 ,G   10.2 ,  59.993 ,   Error ,  21.148 ,  21.152 ,     0:01:03
250,  2023/05/12,10:50:38,176,  219.35 ,   5.505 , 1.1899E+03, 1.2076E+03, 0.2061E+03,  0.9853 ,G    9.8 ,  59.988 ,   Error ,  21.231 ,  21.235 ,     0:01:04
251,  2023/05/12,10:50:38,416,  219.83 ,   5.525 , 1.1944E+03, 1.2146E+03, 0.2205E+03,  0.9834 ,G   10.5 ,  59.995 ,   Error ,  21.314 ,  21.318 ,     0:01:04
252,  2023/05/12,10:50:38,686,  220.26 ,   5.531 , 1.1986E+03, 1.2183E+03, 0.2182E+03,  0.9838 ,G   10.3 ,  59.990 ,   Error ,  21.397 ,  21.401 ,     0:01:04
253,  2023/05/12,10:50:38,926,  219.75 ,   5.513 , 1.1930E+03, 1.2114E+03, 0.2105E+03,  0.9848 ,G   10.0 ,  59.988 ,   Error ,  21.480 ,  21.484 ,     0:01:04
254,  2023/05/12,10:50:39,176,  219.88 ,   5.509 , 1.1913E+03, 1.2112E+03, 0.2189E+03,  0.9835 ,G   10.4 ,  59.993 ,   Error ,  21.563 ,  21.567 ,     0:01:05
255,  2023/05/12,10:50:39,416,  220.10 ,   5.527 , 1.1971E+03, 1.2165E+03, 0.2165E+03,  0.9840 ,G   10.2 ,  59.990 ,   Error ,  21.646 ,  21.649 ,     0:01:05
256,  2023/05/12,10:50:39,676,  219.77 ,   5.521 , 1.1945E+03, 1.2134E+03, 0.2132E+03,  0.9844 ,G   10.1 ,  59.988 ,   Error ,  21.729 ,  21.733 ,     0:01:05
257,  2023/05/12,10:50:39,916,  219.51 ,   5.501 , 1.1891E+03, 1.2076E+03, 0.2105E+03,  0.9847 ,G   10.0 ,  59.995 ,   Error ,  21.811 ,  21.815 ,     0:01:05
258,  2023/05/12,10:50:40,186,  220.29 ,   5.518 , 1.1954E+03, 1.2156E+03, 0.2204E+03,  0.9834 ,G   10.4 ,  59.995 ,   Error ,  21.894 ,  21.898 ,     0:01:06
